variante,escenario,algoritmo,repeticion,vehiculo,almacen_origen,orden,id_pedido
BASE,N025-I06,RECOCIDO_SIMULADO,23,TM04,ALM-CENTRAL,1,144
BASE,N025-I06,RECOCIDO_SIMULADO,23,TM06,ALM-CENTRAL,1,141
BASE,N025-I06,RECOCIDO_SIMULADO,23,TM07,ALM-CENTRAL,1,146
BASE,N025-I06,RECOCIDO_SIMULADO,23,TM11,ALM-CENTRAL,1,131
BASE,N025-I06,RECOCIDO_SIMULADO,23,TM12,ALM-CENTRAL,1,149
BASE,N025-I06,RECOCIDO_SIMULADO,23,TM13,ALM-CENTRAL,1,132
BASE,N025-I06,RECOCIDO_SIMULADO,23,TM15,ALM-CENTRAL,1,150
BASE,N025-I06,GENETICO,23,TA01,ALM-CENTRAL,1,126
BASE,N025-I06,GENETICO,23,TA01,ALM-CENTRAL,2,141
BASE,N025-I06,GENETICO,23,TA02,ALM-CENTRAL,1,148
BASE,N025-I06,GENETICO,23,TA02,ALM-CENTRAL,2,140
BASE,N025-I06,GENETICO,23,TA03,ALM-CENTRAL,1,129
BASE,N025-I06,GENETICO,23,TA04,ALM-CENTRAL,1,132
BASE,N025-I06,GENETICO,23,TA05,ALM-CENTRAL,1,138
BASE,N025-I06,GENETICO,23,TA06,ALM-CENTRAL,1,139
BASE,N025-I06,GENETICO,23,TA06,ALM-CENTRAL,2,145
BASE,N025-I06,GENETICO,23,TA07,ALM-CENTRAL,1,127
BASE,N025-I06,GENETICO,23,TA07,ALM-CENTRAL,2,143
BASE,N025-I06,GENETICO,23,TA08,ALM-CENTRAL,1,137
BASE,N025-I06,GENETICO,23,TA09,ALM-CENTRAL,1,133
BASE,N025-I06,GENETICO,23,TA10,ALM-CENTRAL,1,134
BASE,N025-I06,GENETICO,23,TM01,ALM-CENTRAL,1,135
BASE,N025-I06,GENETICO,23,TM02,ALM-CENTRAL,1,146
BASE,N025-I06,GENETICO,23,TM03,ALM-CENTRAL,1,128
BASE,N025-I06,GENETICO,23,TM04,ALM-CENTRAL,1,130
BASE,N025-I06,GENETICO,23,TM05,ALM-CENTRAL,1,131
BASE,N025-I06,GENETICO,23,TM06,ALM-CENTRAL,1,149
BASE,N025-I06,GENETICO,23,TM07,ALM-CENTRAL,1,136
BASE,N025-I06,GENETICO,23,TM08,ALM-CENTRAL,1,142
BASE,N025-I06,GENETICO,23,TM09,ALM-CENTRAL,1,147
BASE,N025-I06,GENETICO,23,TM10,ALM-CENTRAL,1,150
BASE,N025-I06,GENETICO,23,TM11,ALM-CENTRAL,1,144
BASE,N025-I06,GENETICO,24,TA01,ALM-CENTRAL,1,126
BASE,N025-I06,GENETICO,24,TA01,ALM-CENTRAL,2,141
BASE,N025-I06,GENETICO,24,TA02,ALM-CENTRAL,1,128
BASE,N025-I06,GENETICO,24,TA02,ALM-CENTRAL,2,148
BASE,N025-I06,GENETICO,24,TA03,ALM-CENTRAL,1,129
BASE,N025-I06,GENETICO,24,TA04,ALM-CENTRAL,1,132
BASE,N025-I06,GENETICO,24,TA05,ALM-CENTRAL,1,138
BASE,N025-I06,GENETICO,24,TA06,ALM-CENTRAL,1,139
BASE,N025-I06,GENETICO,24,TA06,ALM-CENTRAL,2,145
BASE,N025-I06,GENETICO,24,TA07,ALM-CENTRAL,1,127
BASE,N025-I06,GENETICO,24,TA07,ALM-CENTRAL,2,143
BASE,N025-I06,GENETICO,24,TA08,ALM-CENTRAL,1,137
BASE,N025-I06,GENETICO,24,TA09,ALM-CENTRAL,1,133
BASE,N025-I06,GENETICO,24,TA09,ALM-CENTRAL,2,140
BASE,N025-I06,GENETICO,24,TA10,ALM-CENTRAL,1,134
BASE,N025-I06,GENETICO,24,TM01,ALM-CENTRAL,1,135
BASE,N025-I06,GENETICO,24,TM02,ALM-CENTRAL,1,146
BASE,N025-I06,GENETICO,24,TM03,ALM-CENTRAL,1,144
BASE,N025-I06,GENETICO,24,TM04,ALM-CENTRAL,1,130
BASE,N025-I06,GENETICO,24,TM05,ALM-CENTRAL,1,131
BASE,N025-I06,GENETICO,24,TM06,ALM-CENTRAL,1,149
BASE,N025-I06,GENETICO,24,TM07,ALM-CENTRAL,1,136
BASE,N025-I06,GENETICO,24,TM08,ALM-CENTRAL,1,142
BASE,N025-I06,GENETICO,24,TM09,ALM-CENTRAL,1,147
BASE,N025-I06,GENETICO,24,TM10,ALM-CENTRAL,1,150
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA01,ALM-CENTRAL,1,138
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA01,ALM-CENTRAL,2,145
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA02,ALM-CENTRAL,1,133
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA02,ALM-CENTRAL,2,140
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA03,ALM-CENTRAL,1,137
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA04,ALM-CENTRAL,1,139
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA04,ALM-CENTRAL,2,143
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA05,ALM-CENTRAL,1,148
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA05,ALM-CENTRAL,2,142
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA06,ALM-CENTRAL,1,135
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA07,ALM-CENTRAL,1,127
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA08,ALM-CENTRAL,1,126
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA09,ALM-CENTRAL,1,134
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA10,ALM-CENTRAL,1,150
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA10,ALM-CENTRAL,2,149
BASE,N025-I06,RECOCIDO_SIMULADO,24,TA10,ALM-CENTRAL,3,141
BASE,N025-I06,RECOCIDO_SIMULADO,24,TM01,ALM-CENTRAL,1,136
BASE,N025-I06,RECOCIDO_SIMULADO,24,TM02,ALM-CENTRAL,1,128
BASE,N025-I06,RECOCIDO_SIMULADO,24,TM03,ALM-CENTRAL,1,129
BASE,N025-I06,RECOCIDO_SIMULADO,24,TM05,ALM-CENTRAL,1,132
BASE,N025-I06,RECOCIDO_SIMULADO,24,TM06,ALM-CENTRAL,1,144
BASE,N025-I06,RECOCIDO_SIMULADO,24,TM09,ALM-CENTRAL,1,146
BASE,N025-I06,RECOCIDO_SIMULADO,24,TM11,ALM-CENTRAL,1,130
BASE,N025-I06,RECOCIDO_SIMULADO,24,TM14,ALM-CENTRAL,1,131
BASE,N025-I06,RECOCIDO_SIMULADO,24,TM15,ALM-CENTRAL,1,147
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA01,ALM-CENTRAL,1,127
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA01,ALM-CENTRAL,2,142
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA02,ALM-CENTRAL,1,137
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA03,ALM-CENTRAL,1,134
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA04,ALM-CENTRAL,1,132
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA04,ALM-CENTRAL,2,147
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA04,ALM-CENTRAL,3,143
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA05,ALM-CENTRAL,1,126
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA06,ALM-CENTRAL,1,148
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA07,ALM-CENTRAL,1,138
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA07,ALM-CENTRAL,2,141
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA08,ALM-CENTRAL,1,128
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA08,ALM-CENTRAL,2,145
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA08,ALM-CENTRAL,3,131
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA09,ALM-CENTRAL,1,139
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA10,ALM-CENTRAL,1,129
BASE,N025-I06,RECOCIDO_SIMULADO,25,TA10,ALM-CENTRAL,2,140
BASE,N025-I06,RECOCIDO_SIMULADO,25,TM02,ALM-CENTRAL,1,146
BASE,N025-I06,RECOCIDO_SIMULADO,25,TM03,ALM-CENTRAL,1,133
BASE,N025-I06,RECOCIDO_SIMULADO,25,TM03,ALM-CENTRAL,2,149
BASE,N025-I06,RECOCIDO_SIMULADO,25,TM04,ALM-CENTRAL,1,150
BASE,N025-I06,RECOCIDO_SIMULADO,25,TM05,ALM-CENTRAL,1,135
BASE,N025-I06,RECOCIDO_SIMULADO,25,TM06,ALM-CENTRAL,1,144
BASE,N025-I06,RECOCIDO_SIMULADO,25,TM08,ALM-CENTRAL,1,130
BASE,N025-I06,RECOCIDO_SIMULADO,25,TM13,ALM-CENTRAL,1,136
BASE,N025-I06,GENETICO,25,TA01,ALM-CENTRAL,1,126
BASE,N025-I06,GENETICO,25,TA01,ALM-CENTRAL,2,141
BASE,N025-I06,GENETICO,25,TA02,ALM-CENTRAL,1,128
BASE,N025-I06,GENETICO,25,TA02,ALM-CENTRAL,2,148
BASE,N025-I06,GENETICO,25,TA03,ALM-CENTRAL,1,129
BASE,N025-I06,GENETICO,25,TA04,ALM-CENTRAL,1,132
BASE,N025-I06,GENETICO,25,TA05,ALM-CENTRAL,1,138
BASE,N025-I06,GENETICO,25,TA06,ALM-CENTRAL,1,139
BASE,N025-I06,GENETICO,25,TA06,ALM-CENTRAL,2,145
BASE,N025-I06,GENETICO,25,TA07,ALM-CENTRAL,1,127
BASE,N025-I06,GENETICO,25,TA07,ALM-CENTRAL,2,143
BASE,N025-I06,GENETICO,25,TA08,ALM-CENTRAL,1,137
BASE,N025-I06,GENETICO,25,TA09,ALM-CENTRAL,1,133
BASE,N025-I06,GENETICO,25,TA09,ALM-CENTRAL,2,140
BASE,N025-I06,GENETICO,25,TA10,ALM-CENTRAL,1,134
BASE,N025-I06,GENETICO,25,TM01,ALM-CENTRAL,1,135
BASE,N025-I06,GENETICO,25,TM02,ALM-CENTRAL,1,146
BASE,N025-I06,GENETICO,25,TM03,ALM-CENTRAL,1,144
BASE,N025-I06,GENETICO,25,TM04,ALM-CENTRAL,1,130
BASE,N025-I06,GENETICO,25,TM05,ALM-CENTRAL,1,131
BASE,N025-I06,GENETICO,25,TM06,ALM-CENTRAL,1,149
BASE,N025-I06,GENETICO,25,TM07,ALM-CENTRAL,1,136
BASE,N025-I06,GENETICO,25,TM08,ALM-CENTRAL,1,142
BASE,N025-I06,GENETICO,25,TM09,ALM-CENTRAL,1,147
BASE,N025-I06,GENETICO,25,TM10,ALM-CENTRAL,1,150
BASE,N025-I06,GENETICO,26,TA01,ALM-CENTRAL,1,126
BASE,N025-I06,GENETICO,26,TA01,ALM-CENTRAL,2,141
BASE,N025-I06,GENETICO,26,TA02,ALM-CENTRAL,1,127
BASE,N025-I06,GENETICO,26,TA02,ALM-CENTRAL,2,145
BASE,N025-I06,GENETICO,26,TA03,ALM-CENTRAL,1,129
BASE,N025-I06,GENETICO,26,TA04,ALM-CENTRAL,1,132
BASE,N025-I06,GENETICO,26,TA04,ALM-CENTRAL,2,140
BASE,N025-I06,GENETICO,26,TA05,ALM-CENTRAL,1,138
BASE,N025-I06,GENETICO,26,TA06,ALM-CENTRAL,1,139
BASE,N025-I06,GENETICO,26,TA07,ALM-CENTRAL,1,148
BASE,N025-I06,GENETICO,26,TA07,ALM-CENTRAL,2,143
BASE,N025-I06,GENETICO,26,TA08,ALM-CENTRAL,1,137
BASE,N025-I06,GENETICO,26,TA09,ALM-CENTRAL,1,135
BASE,N025-I06,GENETICO,26,TA10,ALM-CENTRAL,1,134
BASE,N025-I06,GENETICO,26,TM01,ALM-CENTRAL,1,144
BASE,N025-I06,GENETICO,26,TM02,ALM-CENTRAL,1,146
BASE,N025-I06,GENETICO,26,TM03,ALM-CENTRAL,1,142
BASE,N025-I06,GENETICO,26,TM04,ALM-CENTRAL,1,130
BASE,N025-I06,GENETICO,26,TM05,ALM-CENTRAL,1,131
BASE,N025-I06,GENETICO,26,TM06,ALM-CENTRAL,1,149
BASE,N025-I06,GENETICO,26,TM07,ALM-CENTRAL,1,128
BASE,N025-I06,GENETICO,26,TM08,ALM-CENTRAL,1,133
BASE,N025-I06,GENETICO,26,TM09,ALM-CENTRAL,1,147
BASE,N025-I06,GENETICO,26,TM10,ALM-CENTRAL,1,150
BASE,N025-I06,GENETICO,26,TM11,ALM-CENTRAL,1,136
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA01,ALM-CENTRAL,1,148
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA02,ALM-CENTRAL,1,138
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA02,ALM-CENTRAL,2,149
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA03,ALM-CENTRAL,1,127
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA03,ALM-CENTRAL,2,150
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA04,ALM-CENTRAL,1,145
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA04,ALM-CENTRAL,2,141
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA05,ALM-CENTRAL,1,126
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA06,ALM-CENTRAL,1,134
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA07,ALM-CENTRAL,1,137
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA07,ALM-CENTRAL,2,140
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA08,ALM-CENTRAL,1,132
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA08,ALM-CENTRAL,2,142
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA09,ALM-CENTRAL,1,129
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA10,ALM-CENTRAL,1,139
BASE,N025-I06,RECOCIDO_SIMULADO,26,TA10,ALM-CENTRAL,2,143
BASE,N025-I06,RECOCIDO_SIMULADO,26,TB03,ALM-CENTRAL,1,144
BASE,N025-I06,RECOCIDO_SIMULADO,26,TM04,ALM-CENTRAL,1,130
BASE,N025-I06,RECOCIDO_SIMULADO,26,TM05,ALM-CENTRAL,1,136
BASE,N025-I06,RECOCIDO_SIMULADO,26,TM06,ALM-CENTRAL,1,135
BASE,N025-I06,RECOCIDO_SIMULADO,26,TM08,ALM-CENTRAL,1,131
BASE,N025-I06,RECOCIDO_SIMULADO,26,TM10,ALM-CENTRAL,1,147
BASE,N025-I06,RECOCIDO_SIMULADO,26,TM11,ALM-CENTRAL,1,133
BASE,N025-I06,RECOCIDO_SIMULADO,26,TM13,ALM-CENTRAL,1,146
BASE,N025-I06,RECOCIDO_SIMULADO,26,TM15,ALM-CENTRAL,1,128
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA01,ALM-CENTRAL,1,145
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA02,ALM-CENTRAL,1,126
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA03,ALM-CENTRAL,1,129
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA03,ALM-CENTRAL,2,131
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA04,ALM-CENTRAL,1,134
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA05,ALM-CENTRAL,1,127
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA06,ALM-CENTRAL,1,148
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA07,ALM-CENTRAL,1,135
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA07,ALM-CENTRAL,2,147
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA07,ALM-CENTRAL,3,149
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA08,ALM-CENTRAL,1,138
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA09,ALM-CENTRAL,1,133
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA09,ALM-CENTRAL,2,143
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA10,ALM-CENTRAL,1,139
BASE,N025-I06,RECOCIDO_SIMULADO,27,TA10,ALM-CENTRAL,2,140
BASE,N025-I06,RECOCIDO_SIMULADO,27,TB03,ALM-CENTRAL,1,144
BASE,N025-I06,RECOCIDO_SIMULADO,27,TM01,ALM-CENTRAL,1,150
BASE,N025-I06,RECOCIDO_SIMULADO,27,TM03,ALM-CENTRAL,1,130
BASE,N025-I06,RECOCIDO_SIMULADO,27,TM04,ALM-CENTRAL,1,128
BASE,N025-I06,RECOCIDO_SIMULADO,27,TM06,ALM-CENTRAL,1,136
BASE,N025-I06,RECOCIDO_SIMULADO,27,TM07,ALM-CENTRAL,1,146
BASE,N025-I06,RECOCIDO_SIMULADO,27,TM09,ALM-CENTRAL,1,132
BASE,N025-I06,RECOCIDO_SIMULADO,27,TM12,ALM-CENTRAL,1,137
BASE,N025-I06,RECOCIDO_SIMULADO,27,TM14,ALM-CENTRAL,1,141
BASE,N025-I06,RECOCIDO_SIMULADO,27,TM15,ALM-CENTRAL,1,142
BASE,N025-I06,GENETICO,27,TA01,ALM-CENTRAL,1,126
BASE,N025-I06,GENETICO,27,TA01,ALM-CENTRAL,2,141
BASE,N025-I06,GENETICO,27,TA02,ALM-CENTRAL,1,148
BASE,N025-I06,GENETICO,27,TA02,ALM-CENTRAL,2,143
BASE,N025-I06,GENETICO,27,TA03,ALM-CENTRAL,1,129
BASE,N025-I06,GENETICO,27,TA04,ALM-CENTRAL,1,132
BASE,N025-I06,GENETICO,27,TA05,ALM-CENTRAL,1,138
BASE,N025-I06,GENETICO,27,TA06,ALM-CENTRAL,1,139
BASE,N025-I06,GENETICO,27,TA06,ALM-CENTRAL,2,145
BASE,N025-I06,GENETICO,27,TA07,ALM-CENTRAL,1,127
BASE,N025-I06,GENETICO,27,TA08,ALM-CENTRAL,1,137
BASE,N025-I06,GENETICO,27,TA09,ALM-CENTRAL,1,133
BASE,N025-I06,GENETICO,27,TA09,ALM-CENTRAL,2,140
BASE,N025-I06,GENETICO,27,TA10,ALM-CENTRAL,1,134
BASE,N025-I06,GENETICO,27,TM01,ALM-CENTRAL,1,131
BASE,N025-I06,GENETICO,27,TM02,ALM-CENTRAL,1,146
BASE,N025-I06,GENETICO,27,TM03,ALM-CENTRAL,1,144
BASE,N025-I06,GENETICO,27,TM04,ALM-CENTRAL,1,130
BASE,N025-I06,GENETICO,27,TM05,ALM-CENTRAL,1,147
BASE,N025-I06,GENETICO,27,TM06,ALM-CENTRAL,1,149
BASE,N025-I06,GENETICO,27,TM07,ALM-CENTRAL,1,136
BASE,N025-I06,GENETICO,27,TM08,ALM-CENTRAL,1,142
BASE,N025-I06,GENETICO,27,TM09,ALM-CENTRAL,1,135
BASE,N025-I06,GENETICO,27,TM10,ALM-CENTRAL,1,150
BASE,N025-I06,GENETICO,27,TM11,ALM-CENTRAL,1,128
BASE,N025-I06,GENETICO,28,TA01,ALM-CENTRAL,1,126
BASE,N025-I06,GENETICO,28,TA01,ALM-CENTRAL,2,141
BASE,N025-I06,GENETICO,28,TA02,ALM-CENTRAL,1,148
BASE,N025-I06,GENETICO,28,TA02,ALM-CENTRAL,2,145
BASE,N025-I06,GENETICO,28,TA03,ALM-CENTRAL,1,129
BASE,N025-I06,GENETICO,28,TA04,ALM-CENTRAL,1,132
BASE,N025-I06,GENETICO,28,TA05,ALM-CENTRAL,1,138
BASE,N025-I06,GENETICO,28,TA06,ALM-CENTRAL,1,139
BASE,N025-I06,GENETICO,28,TA07,ALM-CENTRAL,1,127
BASE,N025-I06,GENETICO,28,TA07,ALM-CENTRAL,2,143
BASE,N025-I06,GENETICO,28,TA08,ALM-CENTRAL,1,137
BASE,N025-I06,GENETICO,28,TA09,ALM-CENTRAL,1,133
BASE,N025-I06,GENETICO,28,TA09,ALM-CENTRAL,2,140
BASE,N025-I06,GENETICO,28,TA10,ALM-CENTRAL,1,134
BASE,N025-I06,GENETICO,28,TM01,ALM-CENTRAL,1,135
BASE,N025-I06,GENETICO,28,TM02,ALM-CENTRAL,1,130
BASE,N025-I06,GENETICO,28,TM03,ALM-CENTRAL,1,144
BASE,N025-I06,GENETICO,28,TM04,ALM-CENTRAL,1,128
BASE,N025-I06,GENETICO,28,TM05,ALM-CENTRAL,1,131
BASE,N025-I06,GENETICO,28,TM06,ALM-CENTRAL,1,149
BASE,N025-I06,GENETICO,28,TM07,ALM-CENTRAL,1,136
BASE,N025-I06,GENETICO,28,TM08,ALM-CENTRAL,1,142
BASE,N025-I06,GENETICO,28,TM09,ALM-CENTRAL,1,147
BASE,N025-I06,GENETICO,28,TM10,ALM-CENTRAL,1,150
BASE,N025-I06,GENETICO,28,TM11,ALM-CENTRAL,1,146
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA01,ALM-CENTRAL,1,139
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA01,ALM-CENTRAL,2,131
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA02,ALM-CENTRAL,1,128
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA02,ALM-CENTRAL,2,140
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA03,ALM-CENTRAL,1,127
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA04,ALM-CENTRAL,1,133
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA04,ALM-CENTRAL,2,145
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA05,ALM-CENTRAL,1,148
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA05,ALM-CENTRAL,2,141
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA06,ALM-CENTRAL,1,129
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA06,ALM-CENTRAL,2,143
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA07,ALM-CENTRAL,1,135
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA07,ALM-CENTRAL,2,147
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA08,ALM-CENTRAL,1,137
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA08,ALM-CENTRAL,2,142
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA09,ALM-CENTRAL,1,134
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA09,ALM-CENTRAL,2,150
BASE,N025-I06,RECOCIDO_SIMULADO,28,TA10,ALM-CENTRAL,1,126
BASE,N025-I06,RECOCIDO_SIMULADO,28,TB01,ALM-CENTRAL,1,149
BASE,N025-I06,RECOCIDO_SIMULADO,28,TM03,ALM-CENTRAL,1,132
BASE,N025-I06,RECOCIDO_SIMULADO,28,TM07,ALM-CENTRAL,1,146
BASE,N025-I06,RECOCIDO_SIMULADO,28,TM09,ALM-CENTRAL,1,136
BASE,N025-I06,RECOCIDO_SIMULADO,28,TM11,ALM-CENTRAL,1,130
BASE,N025-I06,RECOCIDO_SIMULADO,28,TM13,ALM-CENTRAL,1,138
BASE,N025-I06,RECOCIDO_SIMULADO,28,TM15,ALM-CENTRAL,1,144
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA01,ALM-CENTRAL,1,132
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA02,ALM-CENTRAL,1,138
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA02,ALM-CENTRAL,2,149
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA03,ALM-CENTRAL,1,133
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA04,ALM-CENTRAL,1,127
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA04,ALM-CENTRAL,2,147
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA05,ALM-CENTRAL,1,148
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA05,ALM-CENTRAL,2,140
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA06,ALM-CENTRAL,1,126
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA07,ALM-CENTRAL,1,137
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA07,ALM-CENTRAL,2,142
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA08,ALM-CENTRAL,1,135
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA08,ALM-CENTRAL,2,143
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA09,ALM-CENTRAL,1,139
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA10,ALM-CENTRAL,1,134
BASE,N025-I06,RECOCIDO_SIMULADO,29,TA10,ALM-CENTRAL,2,145
BASE,N025-I06,RECOCIDO_SIMULADO,29,TM01,ALM-CENTRAL,1,128
BASE,N025-I06,RECOCIDO_SIMULADO,29,TM02,ALM-CENTRAL,1,141
BASE,N025-I06,RECOCIDO_SIMULADO,29,TM03,ALM-CENTRAL,1,129
BASE,N025-I06,RECOCIDO_SIMULADO,29,TM04,ALM-CENTRAL,1,131
BASE,N025-I06,RECOCIDO_SIMULADO,29,TM06,ALM-CENTRAL,1,146
BASE,N025-I06,RECOCIDO_SIMULADO,29,TM09,ALM-CENTRAL,1,136
BASE,N025-I06,RECOCIDO_SIMULADO,29,TM11,ALM-CENTRAL,1,130
BASE,N025-I06,RECOCIDO_SIMULADO,29,TM14,ALM-CENTRAL,1,150
BASE,N025-I06,RECOCIDO_SIMULADO,29,TM15,ALM-CENTRAL,1,144
BASE,N025-I06,GENETICO,29,TA01,ALM-CENTRAL,1,126
BASE,N025-I06,GENETICO,29,TA01,ALM-CENTRAL,2,141
BASE,N025-I06,GENETICO,29,TA02,ALM-CENTRAL,1,148
BASE,N025-I06,GENETICO,29,TA02,ALM-CENTRAL,2,140
BASE,N025-I06,GENETICO,29,TA03,ALM-CENTRAL,1,129
BASE,N025-I06,GENETICO,29,TA04,ALM-CENTRAL,1,132
BASE,N025-I06,GENETICO,29,TA05,ALM-CENTRAL,1,138
BASE,N025-I06,GENETICO,29,TA06,ALM-CENTRAL,1,139
BASE,N025-I06,GENETICO,29,TA07,ALM-CENTRAL,1,127
BASE,N025-I06,GENETICO,29,TA07,ALM-CENTRAL,2,143
BASE,N025-I06,GENETICO,29,TA08,ALM-CENTRAL,1,137
BASE,N025-I06,GENETICO,29,TA09,ALM-CENTRAL,1,133
BASE,N025-I06,GENETICO,29,TA09,ALM-CENTRAL,2,145
BASE,N025-I06,GENETICO,29,TA10,ALM-CENTRAL,1,134
BASE,N025-I06,GENETICO,29,TM01,ALM-CENTRAL,1,135
BASE,N025-I06,GENETICO,29,TM02,ALM-CENTRAL,1,146
BASE,N025-I06,GENETICO,29,TM03,ALM-CENTRAL,1,144
BASE,N025-I06,GENETICO,29,TM04,ALM-CENTRAL,1,130
BASE,N025-I06,GENETICO,29,TM05,ALM-CENTRAL,1,131
BASE,N025-I06,GENETICO,29,TM06,ALM-CENTRAL,1,149
BASE,N025-I06,GENETICO,29,TM07,ALM-CENTRAL,1,136
BASE,N025-I06,GENETICO,29,TM08,ALM-CENTRAL,1,142
BASE,N025-I06,GENETICO,29,TM09,ALM-CENTRAL,1,147
BASE,N025-I06,GENETICO,29,TM10,ALM-CENTRAL,1,150
BASE,N025-I06,GENETICO,29,TM11,ALM-CENTRAL,1,128
BASE,N025-I07,GENETICO,0,TA01,ALM-CENTRAL,1,152
BASE,N025-I07,GENETICO,0,TA01,ALM-CENTRAL,2,158
BASE,N025-I07,GENETICO,0,TA02,ALM-CENTRAL,1,156
BASE,N025-I07,GENETICO,0,TA03,ALM-CENTRAL,1,157
BASE,N025-I07,GENETICO,0,TA03,ALM-CENTRAL,2,168
BASE,N025-I07,GENETICO,0,TA04,ALM-CENTRAL,1,163
BASE,N025-I07,GENETICO,0,TA05,ALM-CENTRAL,1,161
