escenario,id_pedido,cliente,cantidad_qq,prioridad,horas_limite,llegada,fecha_limite,x,y
N050-I03,139,c1357,1,PRIORIZADO_4H,4,2026-01-09T04:58,2026-01-09T08:58,52,30
N050-I03,140,c6140,10,REGULAR_36H,36,2026-01-09T07:40,2026-01-10T19:40,10,21
N050-I03,141,c6000,5,PRIORIZADO_18H,18,2026-01-09T08:17,2026-01-10T02:17,63,45
N050-I03,142,c4432,7,REGULAR_36H,36,2026-01-09T10:37,2026-01-10T22:37,64,7
N050-I03,143,c1410,9,REGULAR_36H,36,2026-01-09T11:27,2026-01-10T23:27,23,47
N050-I03,144,c3973,4,PRIORIZADO_12H,12,2026-01-09T13:16,2026-01-10T01:16,17,4
N050-I03,145,c9855,9,REGULAR_36H,36,2026-01-09T14:10,2026-01-11T02:10,28,36
N050-I03,146,c7511,3,PRIORIZADO_8H,8,2026-01-09T15:14,2026-01-09T23:14,3,44
N050-I03,147,c6959,1,REGULAR_36H,36,2026-01-09T15:35,2026-01-11T03:35,47,21
N050-I03,148,c6470,10,PRIORIZADO_4H,4,2026-01-09T16:48,2026-01-09T20:48,33,10
N050-I03,149,c6449,2,PRIORIZADO_12H,12,2026-01-09T19:55,2026-01-10T07:55,48,31
N050-I03,150,c1243,6,REGULAR_36H,36,2026-01-09T20:42,2026-01-11T08:42,17,31
N050-I04,151,c0189,1,REGULAR_36H,36,2026-01-10T04:05,2026-01-11T16:05,18,17
N050-I04,152,c0943,6,PRIORIZADO_8H,8,2026-01-10T05:14,2026-01-10T13:14,15,19
N050-I04,153,c7302,8,PRIORIZADO_18H,18,2026-01-10T06:21,2026-01-11T00:21,57,48
N050-I04,154,c9123,8,REGULAR_36H,36,2026-01-10T07:50,2026-01-11T19:50,30,5
N050-I04,155,c1440,1,REGULAR_36H,36,2026-01-10T08:34,2026-01-11T20:34,49,2
N050-I04,156,c5342,3,PRIORIZADO_8H,8,2026-01-10T08:53,2026-01-10T16:53,6,22
N050-I04,157,c4423,2,PRIORIZADO_12H,12,2026-01-10T10:09,2026-01-10T22:09,33,24
N050-I04,158,c4714,10,REGULAR_36H,36,2026-01-10T10:15,2026-01-11T22:15,66,8
N050-I04,159,c5261,4,PRIORIZADO_18H,18,2026-01-10T10:51,2026-01-11T04:51,25,29
N050-I04,160,c7567,8,REGULAR_36H,36,2026-01-10T11:20,2026-01-11T23:20,26,37
N050-I04,161,c9029,7,PRIORIZADO_12H,12,2026-01-10T11:49,2026-01-10T23:49,27,27
N050-I04,162,c6915,2,PRIORIZADO_12H,12,2026-01-10T14:52,2026-01-11T02:52,41,45
N050-I04,163,c4711,6,PRIORIZADO_8H,8,2026-01-10T15:37,2026-01-10T23:37,15,26
N050-I04,164,c7329,6,PRIORIZADO_8H,8,2026-01-10T21:39,2026-01-11T05:39,8,25
N050-I04,165,c3363,7,REGULAR_36H,36,2026-01-10T22:42,2026-01-12T10:42,8,21
N050-I04,166,c7371,1,REGULAR_36H,36,2026-01-10T22:50,2026-01-12T10:50,9,34
N050-I04,167,c0494,7,PRIORIZADO_4H,4,2026-01-10T23:10,2026-01-11T03:10,44,41
N050-I04,168,c2663,10,PRIORIZADO_12H,12,2026-01-10T23:31,2026-01-11T11:31,66,35
N050-I04,169,c3801,1,PRIORIZADO_18H,18,2026-01-11T00:05,2026-01-11T18:05,58,44
N050-I04,170,c4427,3,PRIORIZADO_4H,4,2026-01-11T00:27,2026-01-11T04:27,9,30
N050-I04,171,c0135,3,PRIORIZADO_12H,12,2026-01-11T02:55,2026-01-11T14:55,16,6
N050-I04,172,c6716,8,PRIORIZADO_18H,18,2026-01-11T03:02,2026-01-11T21:02,29,19
N050-I04,173,c5662,10,PRIORIZADO_12H,12,2026-01-11T03:36,2026-01-11T15:36,61,44
N050-I04,174,c8418,3,REGULAR_36H,36,2026-01-11T06:20,2026-01-12T18:20,30,6
N050-I04,175,c2810,7,PRIORIZADO_18H,18,2026-01-11T09:33,2026-01-12T03:33,27,13
N050-I04,176,c6472,9,REGULAR_36H,36,2026-01-11T09:42,2026-01-12T21:42,52,13
N050-I04,177,c5039,2,PRIORIZADO_8H,8,2026-01-11T12:49,2026-01-11T20:49,19,38
N050-I04,178,c9475,10,PRIORIZADO_8H,8,2026-01-11T13:23,2026-01-11T21:23,48,41
N050-I04,179,c5708,9,PRIORIZADO_4H,4,2026-01-11T14:49,2026-01-11T18:49,56,2
N050-I04,180,c9844,4,REGULAR_36H,36,2026-01-11T16:06,2026-01-13T04:06,18,8
N050-I04,181,c5448,4,REGULAR_36H,36,2026-01-11T17:28,2026-01-13T05:28,12,30
N050-I04,182,c9743,10,REGULAR_36H,36,2026-01-11T17:48,2026-01-13T05:48,57,12
N050-I04,183,c2968,2,REGULAR_36H,36,2026-01-11T21:01,2026-01-13T09:01,53,50
N050-I04,184,c2001,9,PRIORIZADO_8H,8,2026-01-11T22:09,2026-01-12T06:09,43,20
N050-I04,185,c4042,6,PRIORIZADO_18H,18,2026-01-11T23:16,2026-01-12T17:16,41,36
N050-I04,186,c6579,3,PRIORIZADO_12H,12,2026-01-12T00:52,2026-01-12T12:52,10,3
N050-I04,187,c4772,5,REGULAR_36H,36,2026-01-12T01:04,2026-01-13T13:04,60,17
N050-I04,188,c2326,2,PRIORIZADO_4H,4,2026-01-12T02:02,2026-01-12T06:02,27,8
N050-I04,189,c5439,2,PRIORIZADO_8H,8,2026-01-12T02:34,2026-01-12T10:34,6,13
N050-I04,190,c6552,8,PRIORIZADO_18H,18,2026-01-12T02:37,2026-01-12T20:37,16,14
N050-I04,191,c5947,4,REGULAR_36H,36,2026-01-12T03:13,2026-01-13T15:13,43,37
N050-I04,192,c5756,2,REGULAR_36H,36,2026-01-12T04:42,2026-01-13T16:42,1,17
N050-I04,193,c4485,1,REGULAR_36H,36,2026-01-12T05:38,2026-01-13T17:38,68,6
N050-I04,194,c1460,5,REGULAR_36H,36,2026-01-12T11:39,2026-01-13T23:39,37,6
N050-I04,195,c1137,3,PRIORIZADO_4H,4,2026-01-12T12:58,2026-01-12T16:58,7,34
N050-I04,196,c2840,5,PRIORIZADO_4H,4,2026-01-12T14:26,2026-01-12T18:26,31,4
N050-I04,197,c1222,8,REGULAR_36H,36,2026-01-12T15:24,2026-01-14T03:24,67,44
N050-I04,198,c9315,10,PRIORIZADO_12H,12,2026-01-12T16:11,2026-01-13T04:11,6,9
N050-I04,199,c7964,2,PRIORIZADO_18H,18,2026-01-12T17:10,2026-01-13T11:10,64,5
N050-I04,200,c6244,5,PRIORIZADO_12H,12,2026-01-12T17:26,2026-01-13T05:26,52,6
N050-I05,201,c6438,3,REGULAR_36H,36,2026-01-12T17:32,2026-01-14T05:32,22,9
N050-I05,202,c7205,2,PRIORIZADO_18H,18,2026-01-12T19:00,2026-01-13T13:00,13,38
N050-I05,203,c4936,3,PRIORIZADO_8H,8,2026-01-12T19:18,2026-01-13T03:18,30,12
N050-I05,204,c9941,9,REGULAR_36H,36,2026-01-12T19:39,2026-01-14T07:39,5,12
N050-I05,205,c3955,6,PRIORIZADO_4H,4,2026-01-12T19:40,2026-01-12T23:40,70,8
N050-I05,206,c7655,8,REGULAR_36H,36,2026-01-12T21:46,2026-01-14T09:46,64,42
N050-I05,207,c4643,4,REGULAR_36H,36,2026-01-12T23:56,2026-01-14T11:56,55,21
N050-I05,208,c5863,8,PRIORIZADO_4H,4,2026-01-13T00:11,2026-01-13T04:11,19,9
N050-I05,209,c5653,8,PRIORIZADO_12H,12,2026-01-13T00:17,2026-01-13T12:17,57,28
N050-I05,210,c5518,6,PRIORIZADO_8H,8,2026-01-13T00:24,2026-01-13T08:24,53,13
N050-I05,211,c2418,8,PRIORIZADO_4H,4,2026-01-13T00:46,2026-01-13T04:46,20,22
N050-I05,212,c4103,3,PRIORIZADO_4H,4,2026-01-13T04:31,2026-01-13T08:31,17,28
N050-I05,213,c6325,7,PRIORIZADO_4H,4,2026-01-13T06:58,2026-01-13T10:58,50,11
N050-I05,214,c0049,1,PRIORIZADO_12H,12,2026-01-13T08:13,2026-01-13T20:13,8,18
N050-I05,215,c6829,10,PRIORIZADO_12H,12,2026-01-13T09:05,2026-01-13T21:05,30,27
N050-I05,216,c9919,4,REGULAR_36H,36,2026-01-13T09:10,2026-01-14T21:10,45,8
N050-I05,217,c1727,7,PRIORIZADO_18H,18,2026-01-13T10:12,2026-01-14T04:12,0,38
N050-I05,218,c5581,4,PRIORIZADO_18H,18,2026-01-13T10:58,2026-01-14T04:58,34,0
N050-I05,219,c4035,9,PRIORIZADO_8H,8,2026-01-13T13:19,2026-01-13T21:19,35,46
N050-I05,220,c4548,5,PRIORIZADO_12H,12,2026-01-13T13:56,2026-01-14T01:56,27,23
N050-I05,221,c5562,10,REGULAR_36H,36,2026-01-13T17:26,2026-01-15T05:26,0,43
N050-I05,222,c5536,4,PRIORIZADO_4H,4,2026-01-13T19:54,2026-01-13T23:54,11,18
N050-I05,223,c0795,9,PRIORIZADO_8H,8,2026-01-13T21:11,2026-01-14T05:11,61,29
N050-I05,224,c8467,8,PRIORIZADO_18H,18,2026-01-14T00:09,2026-01-14T18:09,60,12
N050-I05,225,c9924,1,PRIORIZADO_18H,18,2026-01-14T01:18,2026-01-14T19:18,29,4
N050-I05,226,c4065,7,REGULAR_36H,36,2026-01-14T06:33,2026-01-15T18:33,5,0
N050-I05,227,c1360,3,PRIORIZADO_8H,8,2026-01-14T06:43,2026-01-14T14:43,54,36
N050-I05,228,c1473,6,REGULAR_36H,36,2026-01-14T06:54,2026-01-15T18:54,30,44
N050-I05,229,c8993,3,PRIORIZADO_12H,12,2026-01-14T07:17,2026-01-14T19:17,36,26
N050-I05,230,c9093,2,PRIORIZADO_8H,8,2026-01-14T07:21,2026-01-14T15:21,1,11
N050-I05,231,c2878,4,PRIORIZADO_12H,12,2026-01-14T13:07,2026-01-15T01:07,9,43
N050-I05,232,c4060,5,PRIORIZADO_18H,18,2026-01-14T13:38,2026-01-15T07:38,8,38
N050-I05,233,c9881,1,PRIORIZADO_4H,4,2026-01-14T13:47,2026-01-14T17:47,10,50
N050-I05,234,c2447,7,REGULAR_36H,36,2026-01-14T14:11,2026-01-16T02:11,34,49
N050-I05,235,c8664,7,PRIORIZADO_12H,12,2026-01-14T14:58,2026-01-15T02:58,69,14
N050-I05,236,c0190,9,PRIORIZADO_12H,12,2026-01-14T15:46,2026-01-15T03:46,59,0
N050-I05,237,c1767,4,PRIORIZADO_4H,4,2026-01-14T15:55,2026-01-14T19:55,34,1
N050-I05,238,c4322,10,PRIORIZADO_4H,4,2026-01-14T16:43,2026-01-14T20:43,58,38
N050-I05,239,c0244,2,REGULAR_36H,36,2026-01-14T17:16,2026-01-16T05:16,62,28
N050-I05,240,c9489,5,PRIORIZADO_4H,4,2026-01-14T17:47,2026-01-14T21:47,12,19
N050-I05,241,c0915,6,PRIORIZADO_8H,8,2026-01-14T19:30,2026-01-15T03:30,22,39
N050-I05,242,c4205,1,PRIORIZADO_8H,8,2026-01-14T20:25,2026-01-15T04:25,22,8
N050-I05,243,c0567,1,REGULAR_36H,36,2026-01-14T22:13,2026-01-16T10:13,15,26
N050-I05,244,c9022,9,PRIORIZADO_18H,18,2026-01-14T22:50,2026-01-15T16:50,29,37
N050-I05,245,c3873,6,REGULAR_36H,36,2026-01-14T23:04,2026-01-16T11:04,29,50
N050-I05,246,c1430,1,PRIORIZADO_12H,12,2026-01-15T00:55,2026-01-15T12:55,21,41
N050-I05,247,c6379,4,REGULAR_36H,36,2026-01-15T01:10,2026-01-16T13:10,25,24
N050-I05,248,c4424,7,REGULAR_36H,36,2026-01-15T02:43,2026-01-16T14:43,20,38
N050-I05,249,c9458,5,REGULAR_36H,36,2026-01-15T03:28,2026-01-16T15:28,24,19
N050-I05,250,c3376,6,PRIORIZADO_18H,18,2026-01-15T03:33,2026-01-15T21:33,52,18
N100-I01,1,c4910,2,REGULAR_36H,36,2026-01-01T01:30,2026-01-02T13:30,56,30
N100-I01,2,c9599,6,PRIORIZADO_18H,18,2026-01-01T04:55,2026-01-01T22:55,21,29
N100-I01,3,c8771,9,PRIORIZADO_4H,4,2026-01-01T08:52,2026-01-01T12:52,61,21
N100-I01,4,c5581,2,PRIORIZADO_4H,4,2026-01-01T10:19,2026-01-01T14:19,24,11
N100-I01,5,c6975,10,REGULAR_36H,36,2026-01-01T10:19,2026-01-02T22:19,24,37
N100-I01,6,c1736,10,PRIORIZADO_8H,8,2026-01-01T13:00,2026-01-01T21:00,21,49
N100-I01,7,c2476,8,PRIORIZADO_18H,18,2026-01-01T15:00,2026-01-02T09:00,11,30
N100-I01,8,c4470,4,PRIORIZADO_8H,8,2026-01-01T16:25,2026-01-02T00:25,2,7
N100-I01,9,c7528,10,REGULAR_36H,36,2026-01-01T18:11,2026-01-03T06:11,32,28
N100-I01,10,c7945,8,REGULAR_36H,36,2026-01-01T19:53,2026-01-03T07:53,48,7
N100-I01,11,c1738,8,PRIORIZADO_12H,12,2026-01-01T21:48,2026-01-02T09:48,14,13
N100-I01,12,c5408,4,REGULAR_36H,36,2026-01-01T23:07,2026-01-03T11:07,9,41
N100-I01,13,c5634,7,PRIORIZADO_18H,18,2026-01-02T01:25,2026-01-02T19:25,7,3
N100-I01,14,c3747,6,REGULAR_36H,36,2026-01-02T05:10,2026-01-03T17:10,65,18
N100-I01,15,c0353,5,REGULAR_36H,36,2026-01-02T13:58,2026-01-04T01:58,41,0
N100-I01,16,c0487,10,REGULAR_36H,36,2026-01-02T14:01,2026-01-04T02:01,64,49
N100-I01,17,c2098,9,PRIORIZADO_12H,12,2026-01-02T14:38,2026-01-03T02:38,1,31
N100-I01,18,c3423,6,REGULAR_36H,36,2026-01-02T14:42,2026-01-04T02:42,10,50
N100-I01,19,c6423,7,PRIORIZADO_18H,18,2026-01-02T14:52,2026-01-03T08:52,37,14
N100-I01,20,c0090,8,PRIORIZADO_4H,4,2026-01-02T16:49,2026-01-02T20:49,1,28
N100-I01,21,c0693,6,PRIORIZADO_4H,4,2026-01-02T18:34,2026-01-02T22:34,0,14
N100-I01,22,c2727,7,REGULAR_36H,36,2026-01-02T21:43,2026-01-04T09:43,55,35
N100-I01,23,c0134,2,PRIORIZADO_4H,4,2026-01-02T22:03,2026-01-03T02:03,15,26
N100-I01,24,c9105,9,PRIORIZADO_18H,18,2026-01-02T23:38,2026-01-03T17:38,30,43
N100-I01,25,c5110,10,PRIORIZADO_18H,18,2026-01-03T01:13,2026-01-03T19:13,45,0
N100-I01,26,c1913,7,PRIORIZADO_12H,12,2026-01-03T04:20,2026-01-03T16:20,8,9
N100-I01,27,c2581,3,REGULAR_36H,36,2026-01-03T08:39,2026-01-04T20:39,60,16
N100-I01,28,c8428,3,PRIORIZADO_18H,18,2026-01-03T10:08,2026-01-04T04:08,3,28
N100-I01,29,c4300,7,REGULAR_36H,36,2026-01-03T10:56,2026-01-04T22:56,33,35
N100-I01,30,c0205,10,PRIORIZADO_12H,12,2026-01-03T10:57,2026-01-03T22:57,65,7
N100-I01,31,c2960,8,PRIORIZADO_12H,12,2026-01-03T11:03,2026-01-03T23:03,23,32
N100-I01,32,c0938,1,PRIORIZADO_8H,8,2026-01-03T13:54,2026-01-03T21:54,24,4
N100-I01,33,c9127,2,REGULAR_36H,36,2026-01-03T14:05,2026-01-05T02:05,45,0
N100-I01,34,c9592,6,PRIORIZADO_18H,18,2026-01-03T16:15,2026-01-04T10:15,9,20
N100-I01,35,c0003,1,PRIORIZADO_8H,8,2026-01-03T16:48,2026-01-04T00:48,2,45
N100-I01,36,c1036,8,PRIORIZADO_8H,8,2026-01-03T18:19,2026-01-04T02:19,60,20
N100-I01,37,c7884,3,PRIORIZADO_12H,12,2026-01-03T18:33,2026-01-04T06:33,10,34
N100-I01,38,c2699,3,REGULAR_36H,36,2026-01-03T19:04,2026-01-05T07:04,61,45
N100-I01,39,c1310,8,REGULAR_36H,36,2026-01-03T22:03,2026-01-05T10:03,59,24
N100-I01,40,c6762,4,REGULAR_36H,36,2026-01-03T22:17,2026-01-05T10:17,37,35
N100-I01,41,c2124,8,PRIORIZADO_18H,18,2026-01-04T01:19,2026-01-04T19:19,48,0
N100-I01,42,c1739,2,PRIORIZADO_18H,18,2026-01-04T01:59,2026-01-04T19:59,12,25
N100-I01,43,c5965,7,PRIORIZADO_4H,4,2026-01-04T02:21,2026-01-04T06:21,11,38
N100-I01,44,c8086,7,PRIORIZADO_4H,4,2026-01-04T04:31,2026-01-04T08:31,7,26
N100-I01,45,c4870,6,REGULAR_36H,36,2026-01-04T06:12,2026-01-05T18:12,56,23
N100-I01,46,c3759,9,REGULAR_36H,36,2026-01-04T06:35,2026-01-05T18:35,13,2
N100-I01,47,c5112,6,REGULAR_36H,36,2026-01-04T09:07,2026-01-05T21:07,28,50
N100-I01,48,c5642,3,REGULAR_36H,36,2026-01-04T10:11,2026-01-05T22:11,47,37
N100-I01,49,c4795,4,REGULAR_36H,36,2026-01-04T10:53,2026-01-05T22:53,70,15
N100-I01,50,c4627,3,REGULAR_36H,36,2026-01-04T11:58,2026-01-05T23:58,30,24
N100-I01,51,c0844,1,PRIORIZADO_8H,8,2026-01-04T13:36,2026-01-04T21:36,56,48
N100-I01,52,c6159,5,PRIORIZADO_4H,4,2026-01-04T15:40,2026-01-04T19:40,28,36
N100-I01,53,c9162,8,REGULAR_36H,36,2026-01-04T15:52,2026-01-06T03:52,67,42
N100-I01,54,c4107,3,PRIORIZADO_8H,8,2026-01-04T16:37,2026-01-05T00:37,24,11
N100-I01,55,c2843,4,REGULAR_36H,36,2026-01-04T17:54,2026-01-06T05:54,18,2
N100-I01,56,c8378,1,PRIORIZADO_18H,18,2026-01-04T19:46,2026-01-05T13:46,66,32
N100-I01,57,c1774,9,PRIORIZADO_12H,12,2026-01-04T21:54,2026-01-05T09:54,62,33
N100-I01,58,c0867,1,PRIORIZADO_8H,8,2026-01-05T00:27,2026-01-05T08:27,9,27
N100-I01,59,c1698,4,REGULAR_36H,36,2026-01-05T00:30,2026-01-06T12:30,34,46
N100-I01,60,c0458,7,REGULAR_36H,36,2026-01-05T03:02,2026-01-06T15:02,62,16
N100-I01,61,c0313,9,PRIORIZADO_18H,18,2026-01-05T04:11,2026-01-05T22:11,16,20
N100-I01,62,c0068,4,REGULAR_36H,36,2026-01-05T05:49,2026-01-06T17:49,12,49
N100-I01,63,c1864,1,PRIORIZADO_8H,8,2026-01-05T08:16,2026-01-05T16:16,41,43
N100-I01,64,c5855,5,PRIORIZADO_8H,8,2026-01-05T08:33,2026-01-05T16:33,24,4
N100-I01,65,c9315,10,PRIORIZADO_18H,18,2026-01-05T09:32,2026-01-06T03:32,63,29
N100-I01,66,c2976,4,REGULAR_36H,36,2026-01-05T10:42,2026-01-06T22:42,14,41
N100-I01,67,c7515,1,REGULAR_36H,36,2026-01-05T10:49,2026-01-06T22:49,66,2
N100-I01,68,c0736,2,REGULAR_36H,36,2026-01-05T15:22,2026-01-07T03:22,20,26
N100-I01,69,c6624,10,PRIORIZADO_12H,12,2026-01-05T15:50,2026-01-06T03:50,28,14
N100-I01,70,c1021,5,PRIORIZADO_18H,18,2026-01-05T16:59,2026-01-06T10:59,52,39
N100-I01,71,c1033,3,PRIORIZADO_4H,4,2026-01-05T19:04,2026-01-05T23:04,32,1
N100-I01,72,c9228,7,PRIORIZADO_18H,18,2026-01-05T19:11,2026-01-06T13:11,62,34
N100-I01,73,c8979,3,PRIORIZADO_8H,8,2026-01-05T20:16,2026-01-06T04:16,30,26
N100-I01,74,c7180,6,PRIORIZADO_8H,8,2026-01-05T20:45,2026-01-06T04:45,23,13
N100-I01,75,c5733,4,PRIORIZADO_4H,4,2026-01-05T20:58,2026-01-06T00:58,19,20
N100-I01,76,c2826,1,REGULAR_36H,36,2026-01-05T22:31,2026-01-07T10:31,51,32
N100-I01,77,c6544,1,PRIORIZADO_4H,4,2026-01-06T00:43,2026-01-06T04:43,44,22
N100-I01,78,c3542,5,PRIORIZADO_8H,8,2026-01-06T01:05,2026-01-06T09:05,70,19
N100-I01,79,c6955,4,REGULAR_36H,36,2026-01-06T02:33,2026-01-07T14:33,61,48
N100-I01,80,c1642,9,REGULAR_36H,36,2026-01-06T03:22,2026-01-07T15:22,63,19
N100-I01,81,c1207,1,REGULAR_36H,36,2026-01-06T04:30,2026-01-07T16:30,38,50
N100-I01,82,c9695,6,REGULAR_36H,36,2026-01-06T04:47,2026-01-07T16:47,55,50
N100-I01,83,c1192,3,REGULAR_36H,36,2026-01-06T07:29,2026-01-07T19:29,48,41
N100-I01,84,c5500,1,REGULAR_36H,36,2026-01-06T08:20,2026-01-07T20:20,50,36
N100-I01,85,c4980,6,PRIORIZADO_4H,4,2026-01-06T08:51,2026-01-06T12:51,3,8
N100-I01,86,c0255,9,PRIORIZADO_8H,8,2026-01-06T09:11,2026-01-06T17:11,56,14
N100-I01,87,c5863,3,PRIORIZADO_8H,8,2026-01-06T10:59,2026-01-06T18:59,45,11
N100-I01,88,c1799,2,REGULAR_36H,36,2026-01-06T12:36,2026-01-08T00:36,30,49
N100-I01,89,c1765,1,PRIORIZADO_4H,4,2026-01-06T12:45,2026-01-06T16:45,33,9
N100-I01,90,c1842,1,PRIORIZADO_8H,8,2026-01-06T14:24,2026-01-06T22:24,60,25
N100-I01,91,c0869,8,PRIORIZADO_4H,4,2026-01-06T14:37,2026-01-06T18:37,54,48
N100-I01,92,c0776,3,PRIORIZADO_8H,8,2026-01-06T15:50,2026-01-06T23:50,46,28
N100-I01,93,c4759,10,PRIORIZADO_8H,8,2026-01-06T16:32,2026-01-07T00:32,10,8
N100-I01,94,c3650,2,PRIORIZADO_4H,4,2026-01-06T17:59,2026-01-06T21:59,67,48
N100-I01,95,c1296,9,PRIORIZADO_8H,8,2026-01-06T19:44,2026-01-07T03:44,44,26
N100-I01,96,c8406,1,PRIORIZADO_12H,12,2026-01-06T21:11,2026-01-07T09:11,40,41
N100-I01,97,c8411,3,PRIORIZADO_8H,8,2026-01-06T22:37,2026-01-07T06:37,12,30
N100-I01,98,c5486,4,PRIORIZADO_12H,12,2026-01-07T00:50,2026-01-07T12:50,39,50
N100-I01,99,c6288,6,PRIORIZADO_8H,8,2026-01-07T01:00,2026-01-07T09:00,51,10
N100-I01,100,c5054,5,PRIORIZADO_8H,8,2026-01-07T02:37,2026-01-07T10:37,59,0
N100-I02,101,c0183,4,REGULAR_36H,36,2026-01-07T04:10,2026-01-08T16:10,8,41
N100-I02,102,c3955,3,PRIORIZADO_12H,12,2026-01-07T04:31,2026-01-07T16:31,10,49
N100-I02,103,c0507,6,REGULAR_36H,36,2026-01-07T07:53,2026-01-08T19:53,20,23
N100-I02,104,c1436,5,REGULAR_36H,36,2026-01-07T08:37,2026-01-08T20:37,41,11
N100-I02,105,c7989,2,REGULAR_36H,36,2026-01-07T09:20,2026-01-08T21:20,15,7
N100-I02,106,c8862,5,REGULAR_36H,36,2026-01-07T10:49,2026-01-08T22:49,47,37
N100-I02,107,c6632,4,REGULAR_36H,36,2026-01-07T11:31,2026-01-08T23:31,49,25
N100-I02,108,c0299,9,REGULAR_36H,36,2026-01-07T12:38,2026-01-09T00:38,61,22
N100-I02,109,c9752,2,PRIORIZADO_4H,4,2026-01-07T14:23,2026-01-07T18:23,28,7
N100-I02,110,c3004,10,PRIORIZADO_4H,4,2026-01-07T14:50,2026-01-07T18:50,47,27
N100-I02,111,c2586,8,PRIORIZADO_18H,18,2026-01-07T18:11,2026-01-08T12:11,10,24
N100-I02,112,c8825,9,REGULAR_36H,36,2026-01-07T19:42,2026-01-09T07:42,9,10
N100-I02,113,c5381,1,PRIORIZADO_4H,4,2026-01-07T20:09,2026-01-08T00:09,51,39
N100-I02,114,c1693,4,REGULAR_36H,36,2026-01-07T20:16,2026-01-09T08:16,41,14
N100-I02,115,c9678,3,PRIORIZADO_4H,4,2026-01-07T21:45,2026-01-08T01:45,14,9
N100-I02,116,c6777,1,REGULAR_36H,36,2026-01-07T23:05,2026-01-09T11:05,42,1
N100-I02,117,c0969,7,PRIORIZADO_8H,8,2026-01-08T01:54,2026-01-08T09:54,62,5
N100-I02,118,c4301,9,PRIORIZADO_4H,4,2026-01-08T05:31,2026-01-08T09:31,2,30
N100-I02,119,c6121,1,REGULAR_36H,36,2026-01-08T06:34,2026-01-09T18:34,47,0
N100-I02,120,c4786,8,REGULAR_36H,36,2026-01-08T07:02,2026-01-09T19:02,46,28
N100-I02,121,c3785,1,PRIORIZADO_8H,8,2026-01-08T09:20,2026-01-08T17:20,39,46
N100-I02,122,c4150,7,REGULAR_36H,36,2026-01-08T09:44,2026-01-09T21:44,8,42
N100-I02,123,c2369,6,PRIORIZADO_8H,8,2026-01-08T11:09,2026-01-08T19:09,8,17
N100-I02,124,c7387,5,REGULAR_36H,36,2026-01-08T11:35,2026-01-09T23:35,8,29
N100-I02,125,c7640,7,PRIORIZADO_4H,4,2026-01-08T14:24,2026-01-08T18:24,41,47
N100-I02,126,c6595,7,PRIORIZADO_8H,8,2026-01-08T16:09,2026-01-09T00:09,62,21
N100-I02,127,c3881,5,PRIORIZADO_18H,18,2026-01-08T16:10,2026-01-09T10:10,50,26
N100-I02,128,c6481,8,PRIORIZADO_8H,8,2026-01-08T17:36,2026-01-09T01:36,26,11
N100-I02,129,c2797,2,PRIORIZADO_8H,8,2026-01-08T17:48,2026-01-09T01:48,64,14
N100-I02,130,c6871,6,REGULAR_36H,36,2026-01-08T19:15,2026-01-10T07:15,17,2
N100-I02,131,c4801,5,REGULAR_36H,36,2026-01-08T19:36,2026-01-10T07:36,9,42
N100-I02,132,c6731,4,PRIORIZADO_8H,8,2026-01-08T22:20,2026-01-09T06:20,53,14
N100-I02,133,c3801,4,PRIORIZADO_12H,12,2026-01-08T22:38,2026-01-09T10:38,36,24
N100-I02,134,c0886,9,PRIORIZADO_12H,12,2026-01-09T00:07,2026-01-09T12:07,61,27
N100-I02,135,c1772,2,PRIORIZADO_18H,18,2026-01-09T00:27,2026-01-09T18:27,45,6
N100-I02,136,c7877,7,REGULAR_36H,36,2026-01-09T00:57,2026-01-10T12:57,21,5
N100-I02,137,c9726,7,PRIORIZADO_8H,8,2026-01-09T02:23,2026-01-09T10:23,66,20
N100-I02,138,c5066,3,PRIORIZADO_4H,4,2026-01-09T04:51,2026-01-09T08:51,50,2
N100-I02,139,c1357,1,PRIORIZADO_4H,4,2026-01-09T04:58,2026-01-09T08:58,52,30
N100-I02,140,c6140,10,REGULAR_36H,36,2026-01-09T07:40,2026-01-10T19:40,10,21
N100-I02,141,c6000,5,PRIORIZADO_18H,18,2026-01-09T08:17,2026-01-10T02:17,63,45
N100-I02,142,c4432,7,REGULAR_36H,36,2026-01-09T10:37,2026-01-10T22:37,64,7
N100-I02,143,c1410,9,REGULAR_36H,36,2026-01-09T11:27,2026-01-10T23:27,23,47
N100-I02,144,c3973,4,PRIORIZADO_12H,12,2026-01-09T13:16,2026-01-10T01:16,17,4
N100-I02,145,c9855,9,REGULAR_36H,36,2026-01-09T14:10,2026-01-11T02:10,28,36
N100-I02,146,c7511,3,PRIORIZADO_8H,8,2026-01-09T15:14,2026-01-09T23:14,3,44
N100-I02,147,c6959,1,REGULAR_36H,36,2026-01-09T15:35,2026-01-11T03:35,47,21
N100-I02,148,c6470,10,PRIORIZADO_4H,4,2026-01-09T16:48,2026-01-09T20:48,33,10
N100-I02,149,c6449,2,PRIORIZADO_12H,12,2026-01-09T19:55,2026-01-10T07:55,48,31
N100-I02,150,c1243,6,REGULAR_36H,36,2026-01-09T20:42,2026-01-11T08:42,17,31
N100-I02,151,c0189,1,REGULAR_36H,36,2026-01-10T04:05,2026-01-11T16:05,18,17
N100-I02,152,c0943,6,PRIORIZADO_8H,8,2026-01-10T05:14,2026-01-10T13:14,15,19
