escenario,id_pedido,cliente,cantidad_qq,prioridad,horas_limite,llegada,fecha_limite,x,y
SIMULACION_CINCO_DIAS-NORMAL-N01,491,c0103,2,REGULAR_36H,36,2026-09-04T00:53,2026-09-05T12:53,13,25
SIMULACION_CINCO_DIAS-NORMAL-N01,492,c0171,7,REGULAR_36H,36,2026-09-04T01:18,2026-09-05T13:18,30,19
SIMULACION_CINCO_DIAS-NORMAL-N01,493,c5312,9,REGULAR_36H,36,2026-09-04T01:27,2026-09-05T13:27,68,8
SIMULACION_CINCO_DIAS-NORMAL-N01,494,c5795,6,PRIORIZADO_8H,8,2026-09-04T01:30,2026-09-04T09:30,60,0
SIMULACION_CINCO_DIAS-NORMAL-N01,495,c4222,8,REGULAR_36H,36,2026-09-04T01:33,2026-09-05T13:33,15,21
SIMULACION_CINCO_DIAS-NORMAL-N01,496,c3015,5,REGULAR_36H,36,2026-09-04T01:41,2026-09-05T13:41,60,27
SIMULACION_CINCO_DIAS-NORMAL-N01,497,c7921,9,PRIORIZADO_12H,12,2026-09-04T01:42,2026-09-04T13:42,54,43
SIMULACION_CINCO_DIAS-NORMAL-N01,498,c1079,2,PRIORIZADO_12H,12,2026-09-04T01:50,2026-09-04T13:50,30,34
SIMULACION_CINCO_DIAS-NORMAL-N01,499,c7061,4,PRIORIZADO_18H,18,2026-09-04T01:54,2026-09-04T19:54,1,31
SIMULACION_CINCO_DIAS-NORMAL-N01,500,c2348,5,REGULAR_36H,36,2026-09-04T02:09,2026-09-05T14:09,65,31
SIMULACION_CINCO_DIAS-NORMAL-N01,501,c9908,9,PRIORIZADO_8H,8,2026-09-04T02:10,2026-09-04T10:10,20,33
SIMULACION_CINCO_DIAS-NORMAL-N01,502,c6165,7,PRIORIZADO_18H,18,2026-09-04T02:22,2026-09-04T20:22,31,41
SIMULACION_CINCO_DIAS-NORMAL-N01,503,c6915,8,PRIORIZADO_8H,8,2026-09-04T02:33,2026-09-04T10:33,4,18
SIMULACION_CINCO_DIAS-NORMAL-N01,504,c9451,10,REGULAR_36H,36,2026-09-04T02:44,2026-09-05T14:44,51,22
SIMULACION_CINCO_DIAS-NORMAL-N01,505,c3390,9,PRIORIZADO_4H,4,2026-09-04T02:45,2026-09-04T06:45,4,14
SIMULACION_CINCO_DIAS-NORMAL-N01,506,c4797,5,REGULAR_36H,36,2026-09-04T02:53,2026-09-05T14:53,25,45
SIMULACION_CINCO_DIAS-NORMAL-N01,507,c7003,6,PRIORIZADO_4H,4,2026-09-04T03:04,2026-09-04T07:04,54,7
SIMULACION_CINCO_DIAS-NORMAL-N01,508,c3935,8,PRIORIZADO_12H,12,2026-09-04T03:13,2026-09-04T15:13,66,22
SIMULACION_CINCO_DIAS-NORMAL-N01,509,c5373,10,REGULAR_36H,36,2026-09-04T03:17,2026-09-05T15:17,43,0
SIMULACION_CINCO_DIAS-NORMAL-N01,644,c0223,7,REGULAR_36H,36,2026-09-05T00:56,2026-09-06T12:56,35,30
SIMULACION_CINCO_DIAS-NORMAL-N01,645,c1476,7,REGULAR_36H,36,2026-09-05T00:57,2026-09-06T12:57,3,41
SIMULACION_CINCO_DIAS-NORMAL-N01,646,c0006,8,REGULAR_36H,36,2026-09-05T01:00,2026-09-06T13:00,15,3
SIMULACION_CINCO_DIAS-NORMAL-N01,647,c4957,6,REGULAR_36H,36,2026-09-05T01:07,2026-09-06T13:07,43,35
SIMULACION_CINCO_DIAS-NORMAL-N01,648,c1967,9,PRIORIZADO_18H,18,2026-09-05T01:29,2026-09-05T19:29,26,23
SIMULACION_CINCO_DIAS-NORMAL-N01,649,c8937,9,PRIORIZADO_18H,18,2026-09-05T01:48,2026-09-05T19:48,34,35
SIMULACION_CINCO_DIAS-NORMAL-N01,650,c4730,2,PRIORIZADO_18H,18,2026-09-05T01:48,2026-09-05T19:48,42,41
SIMULACION_CINCO_DIAS-NORMAL-N01,651,c0912,2,REGULAR_36H,36,2026-09-05T01:53,2026-09-06T13:53,70,6
SIMULACION_CINCO_DIAS-NORMAL-N01,652,c3311,3,REGULAR_36H,36,2026-09-05T02:06,2026-09-06T14:06,53,32
SIMULACION_CINCO_DIAS-NORMAL-N01,653,c2946,8,REGULAR_36H,36,2026-09-05T02:15,2026-09-06T14:15,65,26
SIMULACION_CINCO_DIAS-NORMAL-N01,654,c1447,4,PRIORIZADO_8H,8,2026-09-05T02:16,2026-09-05T10:16,67,42
SIMULACION_CINCO_DIAS-NORMAL-N01,655,c1115,4,PRIORIZADO_12H,12,2026-09-05T02:24,2026-09-05T14:24,67,33
SIMULACION_CINCO_DIAS-NORMAL-N01,656,c9636,10,PRIORIZADO_8H,8,2026-09-05T02:37,2026-09-05T10:37,47,30
SIMULACION_CINCO_DIAS-NORMAL-N01,657,c6061,4,PRIORIZADO_12H,12,2026-09-05T02:45,2026-09-05T14:45,6,32
SIMULACION_CINCO_DIAS-NORMAL-N01,658,c8677,5,PRIORIZADO_12H,12,2026-09-05T03:01,2026-09-05T15:01,38,35
SIMULACION_CINCO_DIAS-NORMAL-N01,659,c0251,5,PRIORIZADO_18H,18,2026-09-05T03:13,2026-09-05T21:13,33,31
SIMULACION_CINCO_DIAS-NORMAL-N01,660,c8842,5,PRIORIZADO_4H,4,2026-09-05T03:14,2026-09-05T07:14,58,46
SIMULACION_CINCO_DIAS-NORMAL-N01,661,c6002,7,REGULAR_36H,36,2026-09-05T03:17,2026-09-06T15:17,21,18
SIMULACION_CINCO_DIAS-NORMAL-N01,662,c2342,3,PRIORIZADO_18H,18,2026-09-05T03:22,2026-09-05T21:22,47,25
SIMULACION_CINCO_DIAS-NORMAL-N01,663,c6274,5,REGULAR_36H,36,2026-09-05T03:41,2026-09-06T15:41,19,20
SIMULACION_CINCO_DIAS-NORMAL-N01,664,c4493,2,PRIORIZADO_8H,8,2026-09-05T03:49,2026-09-05T11:49,60,10
SIMULACION_CINCO_DIAS-NORMAL-N01,665,c8971,3,REGULAR_36H,36,2026-09-05T04:33,2026-09-06T16:33,28,13
SIMULACION_CINCO_DIAS-NORMAL-N01,666,c0270,2,REGULAR_36H,36,2026-09-05T04:43,2026-09-06T16:43,61,28
SIMULACION_CINCO_DIAS-NORMAL-N01,667,c7491,9,PRIORIZADO_8H,8,2026-09-05T04:57,2026-09-05T12:57,39,20
SIMULACION_CINCO_DIAS-NORMAL-N01,668,c5800,1,PRIORIZADO_8H,8,2026-09-05T05:15,2026-09-05T13:15,50,29
SIMULACION_CINCO_DIAS-ALTA-N01,1,c0497,6,REGULAR_36H,36,2026-09-01T00:26,2026-09-02T12:26,26,15
SIMULACION_CINCO_DIAS-ALTA-N01,2,c6006,6,PRIORIZADO_8H,8,2026-09-01T00:44,2026-09-01T08:44,9,22
SIMULACION_CINCO_DIAS-ALTA-N01,3,c3048,5,REGULAR_36H,36,2026-09-01T00:52,2026-09-02T12:52,32,21
SIMULACION_CINCO_DIAS-ALTA-N01,4,c1526,3,PRIORIZADO_18H,18,2026-09-01T01:15,2026-09-01T19:15,59,48
SIMULACION_CINCO_DIAS-ALTA-N01,5,c2084,7,PRIORIZADO_18H,18,2026-09-01T01:18,2026-09-01T19:18,46,13
SIMULACION_CINCO_DIAS-ALTA-N01,6,c4477,2,PRIORIZADO_4H,4,2026-09-01T01:20,2026-09-01T05:20,48,29
SIMULACION_CINCO_DIAS-ALTA-N01,7,c6194,6,REGULAR_36H,36,2026-09-01T01:27,2026-09-02T13:27,21,29
SIMULACION_CINCO_DIAS-ALTA-N01,8,c9592,9,PRIORIZADO_12H,12,2026-09-01T01:40,2026-09-01T13:40,47,24
SIMULACION_CINCO_DIAS-ALTA-N01,9,c3891,2,PRIORIZADO_4H,4,2026-09-01T01:57,2026-09-01T05:57,10,27
SIMULACION_CINCO_DIAS-ALTA-N01,10,c5687,6,REGULAR_36H,36,2026-09-01T01:57,2026-09-02T13:57,23,39
SIMULACION_CINCO_DIAS-ALTA-N01,11,c7604,4,PRIORIZADO_8H,8,2026-09-01T02:03,2026-09-01T10:03,48,17
SIMULACION_CINCO_DIAS-ALTA-N01,12,c4988,5,PRIORIZADO_18H,18,2026-09-01T02:10,2026-09-01T20:10,42,23
SIMULACION_CINCO_DIAS-ALTA-N01,13,c1190,6,PRIORIZADO_18H,18,2026-09-01T03:02,2026-09-01T21:02,41,21
SIMULACION_CINCO_DIAS-ALTA-N01,14,c4189,1,REGULAR_36H,36,2026-09-01T03:12,2026-09-02T15:12,35,46
SIMULACION_CINCO_DIAS-ALTA-N01,15,c9387,4,REGULAR_36H,36,2026-09-01T03:17,2026-09-02T15:17,9,39
SIMULACION_CINCO_DIAS-ALTA-N01,16,c5926,2,PRIORIZADO_12H,12,2026-09-01T03:17,2026-09-01T15:17,34,38
SIMULACION_CINCO_DIAS-ALTA-N01,17,c4810,9,PRIORIZADO_18H,18,2026-09-01T03:18,2026-09-01T21:18,41,41
SIMULACION_CINCO_DIAS-ALTA-N01,18,c9479,2,PRIORIZADO_12H,12,2026-09-01T03:22,2026-09-01T15:22,64,18
SIMULACION_CINCO_DIAS-ALTA-N01,19,c4917,3,PRIORIZADO_8H,8,2026-09-01T03:23,2026-09-01T11:23,12,14
SIMULACION_CINCO_DIAS-ALTA-N01,20,c2658,5,PRIORIZADO_18H,18,2026-09-01T03:24,2026-09-01T21:24,66,30
SIMULACION_CINCO_DIAS-ALTA-N01,21,c1794,1,REGULAR_36H,36,2026-09-01T03:28,2026-09-02T15:28,1,17
SIMULACION_CINCO_DIAS-ALTA-N01,22,c6059,2,PRIORIZADO_8H,8,2026-09-01T03:35,2026-09-01T11:35,0,39
SIMULACION_CINCO_DIAS-ALTA-N01,23,c2226,7,PRIORIZADO_8H,8,2026-09-01T03:35,2026-09-01T11:35,35,35
SIMULACION_CINCO_DIAS-ALTA-N01,24,c9712,5,PRIORIZADO_12H,12,2026-09-01T03:38,2026-09-01T15:38,0,13
SIMULACION_CINCO_DIAS-ALTA-N01,25,c1714,7,REGULAR_36H,36,2026-09-01T03:50,2026-09-02T15:50,39,5
SIMULACION_CINCO_DIAS-ALTA-N01,26,c1008,1,PRIORIZADO_8H,8,2026-09-01T03:58,2026-09-01T11:58,63,2
SIMULACION_CINCO_DIAS-ALTA-N01,27,c7986,4,PRIORIZADO_18H,18,2026-09-01T04:17,2026-09-01T22:17,65,18
SIMULACION_CINCO_DIAS-ALTA-N01,28,c7792,6,REGULAR_36H,36,2026-09-01T04:18,2026-09-02T16:18,8,15
SIMULACION_CINCO_DIAS-ALTA-N01,29,c0059,3,PRIORIZADO_4H,4,2026-09-01T04:25,2026-09-01T08:25,30,4
SIMULACION_CINCO_DIAS-ALTA-N01,30,c9488,8,REGULAR_36H,36,2026-09-01T04:41,2026-09-02T16:41,5,21
SIMULACION_CINCO_DIAS-ALTA-N01,31,c9144,1,PRIORIZADO_4H,4,2026-09-01T04:41,2026-09-01T08:41,44,17
SIMULACION_CINCO_DIAS-ALTA-N01,32,c1075,2,REGULAR_36H,36,2026-09-01T04:50,2026-09-02T16:50,8,8
SIMULACION_CINCO_DIAS-ALTA-N01,33,c1973,2,REGULAR_36H,36,2026-09-01T04:52,2026-09-02T16:52,35,1
SIMULACION_CINCO_DIAS-ALTA-N01,34,c3412,5,PRIORIZADO_8H,8,2026-09-01T05:03,2026-09-01T13:03,39,23
SIMULACION_CINCO_DIAS-ALTA-N01,35,c4537,7,PRIORIZADO_12H,12,2026-09-01T05:09,2026-09-01T17:09,55,44
SIMULACION_CINCO_DIAS-ALTA-N01,36,c4216,1,PRIORIZADO_12H,12,2026-09-01T05:15,2026-09-01T17:15,12,24
SIMULACION_CINCO_DIAS-ALTA-N01,37,c5393,4,REGULAR_36H,36,2026-09-01T05:16,2026-09-02T17:16,48,25
SIMULACION_CINCO_DIAS-ALTA-N01,38,c9300,4,PRIORIZADO_4H,4,2026-09-01T05:25,2026-09-01T09:25,61,44
SIMULACION_CINCO_DIAS-ALTA-N01,188,c2441,4,PRIORIZADO_8H,8,2026-09-02T00:27,2026-09-02T08:27,22,9
SIMULACION_CINCO_DIAS-ALTA-N01,189,c2572,8,PRIORIZADO_18H,18,2026-09-02T01:08,2026-09-02T19:08,21,18
SIMULACION_CINCO_DIAS-ALTA-N01,190,c1052,1,REGULAR_36H,36,2026-09-02T01:13,2026-09-03T13:13,42,16
SIMULACION_CINCO_DIAS-ALTA-N01,191,c3631,1,REGULAR_36H,36,2026-09-02T01:32,2026-09-03T13:32,11,7
SIMULACION_CINCO_DIAS-ALTA-N01,192,c2581,7,REGULAR_36H,36,2026-09-02T01:58,2026-09-03T13:58,49,45
SIMULACION_CINCO_DIAS-ALTA-N01,193,c0776,10,PRIORIZADO_4H,4,2026-09-02T02:03,2026-09-02T06:03,34,11
SIMULACION_CINCO_DIAS-ALTA-N01,194,c7834,10,PRIORIZADO_18H,18,2026-09-02T02:30,2026-09-02T20:30,13,4
SIMULACION_CINCO_DIAS-ALTA-N01,195,c2652,7,REGULAR_36H,36,2026-09-02T02:43,2026-09-03T14:43,70,26
SIMULACION_CINCO_DIAS-ALTA-N01,196,c6176,5,REGULAR_36H,36,2026-09-02T02:46,2026-09-03T14:46,12,21
SIMULACION_CINCO_DIAS-ALTA-N01,197,c5641,1,PRIORIZADO_18H,18,2026-09-02T02:55,2026-09-02T20:55,16,46
SIMULACION_CINCO_DIAS-ALTA-N01,198,c4333,3,PRIORIZADO_4H,4,2026-09-02T03:20,2026-09-02T07:20,30,4
SIMULACION_CINCO_DIAS-ALTA-N01,199,c8130,9,PRIORIZADO_18H,18,2026-09-02T03:22,2026-09-02T21:22,13,47
SIMULACION_CINCO_DIAS-ALTA-N01,200,c1481,1,REGULAR_36H,36,2026-09-02T03:27,2026-09-03T15:27,37,48
SIMULACION_CINCO_DIAS-ALTA-N01,201,c1792,5,PRIORIZADO_18H,18,2026-09-02T03:32,2026-09-02T21:32,65,40
SIMULACION_CINCO_DIAS-ALTA-N01,202,c1647,7,REGULAR_36H,36,2026-09-02T03:59,2026-09-03T15:59,17,8
SIMULACION_CINCO_DIAS-ALTA-N01,203,c4592,9,PRIORIZADO_4H,4,2026-09-02T04:06,2026-09-02T08:06,11,8
SIMULACION_CINCO_DIAS-ALTA-N01,204,c3884,8,PRIORIZADO_4H,4,2026-09-02T04:06,2026-09-02T08:06,60,12
SIMULACION_CINCO_DIAS-ALTA-N01,205,c6978,8,PRIORIZADO_8H,8,2026-09-02T04:14,2026-09-02T12:14,46,33
SIMULACION_CINCO_DIAS-ALTA-N01,206,c2142,8,PRIORIZADO_4H,4,2026-09-02T04:25,2026-09-02T08:25,1,33
SIMULACION_CINCO_DIAS-ALTA-N01,207,c3448,8,PRIORIZADO_8H,8,2026-09-02T04:38,2026-09-02T12:38,9,43
SIMULACION_CINCO_DIAS-ALTA-N01,208,c9370,9,REGULAR_36H,36,2026-09-02T05:16,2026-09-03T17:16,55,13
SIMULACION_CINCO_DIAS-ALTA-N01,209,c1121,1,PRIORIZADO_12H,12,2026-09-02T05:18,2026-09-02T17:18,43,44
SIMULACION_CINCO_DIAS-ALTA-N01,210,c6698,6,REGULAR_36H,36,2026-09-02T05:19,2026-09-03T17:19,55,23
SIMULACION_CINCO_DIAS-ALTA-N01,211,c1641,8,REGULAR_36H,36,2026-09-02T05:33,2026-09-03T17:33,70,46
SIMULACION_CINCO_DIAS-ALTA-N01,212,c3924,9,PRIORIZADO_12H,12,2026-09-02T05:52,2026-09-02T17:52,45,26
SIMULACION_CINCO_DIAS-ALTA-N01,213,c7614,1,REGULAR_36H,36,2026-09-02T05:56,2026-09-03T17:56,30,10
SIMULACION_CINCO_DIAS-ALTA-N01,214,c1708,6,PRIORIZADO_8H,8,2026-09-02T05:57,2026-09-02T13:57,41,50
SIMULACION_CINCO_DIAS-ALTA-N01,215,c0926,10,PRIORIZADO_4H,4,2026-09-02T06:05,2026-09-02T10:05,13,10
SIMULACION_CINCO_DIAS-ALTA-N01,216,c0733,5,REGULAR_36H,36,2026-09-02T06:09,2026-09-03T18:09,17,45
SIMULACION_CINCO_DIAS-ALTA-N01,217,c1813,2,PRIORIZADO_8H,8,2026-09-02T06:29,2026-09-02T14:29,44,22
SIMULACION_CINCO_DIAS-ALTA-N01,218,c7380,10,PRIORIZADO_18H,18,2026-09-02T06:38,2026-09-03T00:38,4,0
SIMULACION_CINCO_DIAS-ALTA-N01,219,c1989,7,REGULAR_36H,36,2026-09-02T06:43,2026-09-03T18:43,20,36
SIMULACION_CINCO_DIAS-ALTA-N01,220,c1310,4,REGULAR_36H,36,2026-09-02T06:48,2026-09-03T18:48,52,46
SIMULACION_CINCO_DIAS-ALTA-N01,221,c4692,6,PRIORIZADO_8H,8,2026-09-02T06:59,2026-09-02T14:59,54,49
SIMULACION_CINCO_DIAS-ALTA-N01,222,c1558,10,PRIORIZADO_4H,4,2026-09-02T07:32,2026-09-02T11:32,49,23
SIMULACION_CINCO_DIAS-ALTA-N01,223,c5209,9,PRIORIZADO_18H,18,2026-09-02T07:40,2026-09-03T01:40,38,27
SIMULACION_CINCO_DIAS-ALTA-N01,224,c1326,8,PRIORIZADO_12H,12,2026-09-02T07:54,2026-09-02T19:54,61,2
SIMULACION_CINCO_DIAS-ALTA-N01,225,c5827,6,REGULAR_36H,36,2026-09-02T07:56,2026-09-03T19:56,39,36
SIMULACION_CINCO_DIAS-ALTA-N01,318,c8462,10,REGULAR_36H,36,2026-09-03T00:16,2026-09-04T12:16,10,27
SIMULACION_CINCO_DIAS-ALTA-N01,319,c0193,9,REGULAR_36H,36,2026-09-03T00:37,2026-09-04T12:37,12,43
SIMULACION_CINCO_DIAS-ALTA-N01,320,c9118,4,PRIORIZADO_12H,12,2026-09-03T00:51,2026-09-03T12:51,33,38
SIMULACION_CINCO_DIAS-ALTA-N01,321,c0087,7,PRIORIZADO_4H,4,2026-09-03T01:12,2026-09-03T05:12,39,12
SIMULACION_CINCO_DIAS-ALTA-N01,322,c9649,4,REGULAR_36H,36,2026-09-03T01:16,2026-09-04T13:16,10,12
SIMULACION_CINCO_DIAS-ALTA-N01,323,c6705,10,PRIORIZADO_8H,8,2026-09-03T01:25,2026-09-03T09:25,16,50
SIMULACION_CINCO_DIAS-ALTA-N01,324,c8175,9,REGULAR_36H,36,2026-09-03T01:32,2026-09-04T13:32,17,0
SIMULACION_CINCO_DIAS-ALTA-N01,325,c1391,10,REGULAR_36H,36,2026-09-03T01:34,2026-09-04T13:34,26,41
SIMULACION_CINCO_DIAS-ALTA-N01,326,c1566,5,PRIORIZADO_4H,4,2026-09-03T01:51,2026-09-03T05:51,35,25
SIMULACION_CINCO_DIAS-ALTA-N01,327,c0419,6,REGULAR_36H,36,2026-09-03T02:16,2026-09-04T14:16,18,20
SIMULACION_CINCO_DIAS-ALTA-N01,328,c7295,1,REGULAR_36H,36,2026-09-03T02:30,2026-09-04T14:30,6,33
SIMULACION_CINCO_DIAS-ALTA-N01,329,c9681,5,PRIORIZADO_12H,12,2026-09-03T02:31,2026-09-03T14:31,66,48
SIMULACION_CINCO_DIAS-ALTA-N01,330,c6368,8,PRIORIZADO_8H,8,2026-09-03T02:45,2026-09-03T10:45,32,28
SIMULACION_CINCO_DIAS-ALTA-N01,331,c3792,8,PRIORIZADO_12H,12,2026-09-03T03:14,2026-09-03T15:14,11,15
SIMULACION_CINCO_DIAS-ALTA-N01,332,c4737,5,REGULAR_36H,36,2026-09-03T03:14,2026-09-04T15:14,45,33
SIMULACION_CINCO_DIAS-ALTA-N01,333,c6084,2,REGULAR_36H,36,2026-09-03T03:17,2026-09-04T15:17,44,10
SIMULACION_CINCO_DIAS-ALTA-N01,334,c4358,10,REGULAR_36H,36,2026-09-03T03:30,2026-09-04T15:30,40,8
SIMULACION_CINCO_DIAS-ALTA-N01,335,c4084,9,PRIORIZADO_12H,12,2026-09-03T04:05,2026-09-03T16:05,23,33
SIMULACION_CINCO_DIAS-ALTA-N01,336,c3386,1,PRIORIZADO_8H,8,2026-09-03T04:10,2026-09-03T12:10,47,26
SIMULACION_CINCO_DIAS-ALTA-N01,337,c4472,9,PRIORIZADO_18H,18,2026-09-03T04:13,2026-09-03T22:13,48,28
SIMULACION_CINCO_DIAS-ALTA-N01,338,c2245,7,PRIORIZADO_18H,18,2026-09-03T04:15,2026-09-03T22:15,65,24
SIMULACION_CINCO_DIAS-ALTA-N01,339,c8099,2,PRIORIZADO_12H,12,2026-09-03T04:38,2026-09-03T16:38,63,50
SIMULACION_CINCO_DIAS-ALTA-N01,340,c0122,9,PRIORIZADO_18H,18,2026-09-03T04:39,2026-09-03T22:39,42,7
SIMULACION_CINCO_DIAS-ALTA-N01,341,c4687,8,REGULAR_36H,36,2026-09-03T04:41,2026-09-04T16:41,44,19
SIMULACION_CINCO_DIAS-ALTA-N01,342,c7966,4,PRIORIZADO_18H,18,2026-09-03T04:43,2026-09-03T22:43,15,20
SIMULACION_CINCO_DIAS-ALTA-N01,343,c0142,9,PRIORIZADO_8H,8,2026-09-03T04:50,2026-09-03T12:50,61,23
SIMULACION_CINCO_DIAS-ALTA-N01,344,c7322,5,REGULAR_36H,36,2026-09-03T05:04,2026-09-04T17:04,50,15
SIMULACION_CINCO_DIAS-ALTA-N01,345,c2509,8,PRIORIZADO_12H,12,2026-09-03T05:05,2026-09-03T17:05,53,46
SIMULACION_CINCO_DIAS-ALTA-N01,346,c5173,6,PRIORIZADO_12H,12,2026-09-03T05:13,2026-09-03T17:13,63,26
SIMULACION_CINCO_DIAS-ALTA-N01,347,c0399,9,PRIORIZADO_4H,4,2026-09-03T05:14,2026-09-03T09:14,24,45
SIMULACION_CINCO_DIAS-ALTA-N01,348,c0628,10,REGULAR_36H,36,2026-09-03T05:23,2026-09-04T17:23,23,8
SIMULACION_CINCO_DIAS-ALTA-N01,349,c5469,10,PRIORIZADO_4H,4,2026-09-03T05:28,2026-09-03T09:28,62,31
SIMULACION_CINCO_DIAS-ALTA-N01,350,c9578,6,PRIORIZADO_12H,12,2026-09-03T05:32,2026-09-03T17:32,32,22
SIMULACION_CINCO_DIAS-ALTA-N01,351,c1406,1,PRIORIZADO_4H,4,2026-09-03T05:38,2026-09-03T09:38,64,27
SIMULACION_CINCO_DIAS-ALTA-N01,352,c2463,8,PRIORIZADO_8H,8,2026-09-03T05:45,2026-09-03T13:45,69,14
SIMULACION_CINCO_DIAS-ALTA-N01,353,c1641,10,REGULAR_36H,36,2026-09-03T05:53,2026-09-04T17:53,28,2
SIMULACION_CINCO_DIAS-ALTA-N01,354,c0217,2,PRIORIZADO_12H,12,2026-09-03T05:59,2026-09-03T17:59,25,28
SIMULACION_CINCO_DIAS-ALTA-N01,355,c3145,3,REGULAR_36H,36,2026-09-03T06:12,2026-09-04T18:12,21,35
SIMULACION_CINCO_DIAS-ALTA-N01,485,c2912,1,PRIORIZADO_12H,12,2026-09-04T00:01,2026-09-04T12:01,57,34
SIMULACION_CINCO_DIAS-ALTA-N01,486,c7334,1,PRIORIZADO_8H,8,2026-09-04T00:22,2026-09-04T08:22,19,35
SIMULACION_CINCO_DIAS-ALTA-N01,487,c8255,10,REGULAR_36H,36,2026-09-04T00:27,2026-09-05T12:27,46,21
SIMULACION_CINCO_DIAS-ALTA-N01,488,c5741,9,REGULAR_36H,36,2026-09-04T00:31,2026-09-05T12:31,40,29
SIMULACION_CINCO_DIAS-ALTA-N01,489,c3232,9,PRIORIZADO_4H,4,2026-09-04T00:44,2026-09-04T04:44,11,37
SIMULACION_CINCO_DIAS-ALTA-N01,490,c1269,6,PRIORIZADO_4H,4,2026-09-04T00:45,2026-09-04T04:45,35,28
SIMULACION_CINCO_DIAS-ALTA-N01,491,c0103,2,REGULAR_36H,36,2026-09-04T00:53,2026-09-05T12:53,13,25
SIMULACION_CINCO_DIAS-ALTA-N01,492,c0171,7,REGULAR_36H,36,2026-09-04T01:18,2026-09-05T13:18,30,19
SIMULACION_CINCO_DIAS-ALTA-N01,493,c5312,9,REGULAR_36H,36,2026-09-04T01:27,2026-09-05T13:27,68,8
SIMULACION_CINCO_DIAS-ALTA-N01,494,c5795,6,PRIORIZADO_8H,8,2026-09-04T01:30,2026-09-04T09:30,60,0
SIMULACION_CINCO_DIAS-ALTA-N01,495,c4222,8,REGULAR_36H,36,2026-09-04T01:33,2026-09-05T13:33,15,21
SIMULACION_CINCO_DIAS-ALTA-N01,496,c3015,5,REGULAR_36H,36,2026-09-04T01:41,2026-09-05T13:41,60,27
SIMULACION_CINCO_DIAS-ALTA-N01,497,c7921,9,PRIORIZADO_12H,12,2026-09-04T01:42,2026-09-04T13:42,54,43
SIMULACION_CINCO_DIAS-ALTA-N01,498,c1079,2,PRIORIZADO_12H,12,2026-09-04T01:50,2026-09-04T13:50,30,34
SIMULACION_CINCO_DIAS-ALTA-N01,499,c7061,4,PRIORIZADO_18H,18,2026-09-04T01:54,2026-09-04T19:54,1,31
SIMULACION_CINCO_DIAS-ALTA-N01,500,c2348,5,REGULAR_36H,36,2026-09-04T02:09,2026-09-05T14:09,65,31
SIMULACION_CINCO_DIAS-ALTA-N01,501,c9908,9,PRIORIZADO_8H,8,2026-09-04T02:10,2026-09-04T10:10,20,33
SIMULACION_CINCO_DIAS-ALTA-N01,502,c6165,7,PRIORIZADO_18H,18,2026-09-04T02:22,2026-09-04T20:22,31,41
SIMULACION_CINCO_DIAS-ALTA-N01,503,c6915,8,PRIORIZADO_8H,8,2026-09-04T02:33,2026-09-04T10:33,4,18
SIMULACION_CINCO_DIAS-ALTA-N01,504,c9451,10,REGULAR_36H,36,2026-09-04T02:44,2026-09-05T14:44,51,22
SIMULACION_CINCO_DIAS-ALTA-N01,505,c3390,9,PRIORIZADO_4H,4,2026-09-04T02:45,2026-09-04T06:45,4,14
SIMULACION_CINCO_DIAS-ALTA-N01,506,c4797,5,REGULAR_36H,36,2026-09-04T02:53,2026-09-05T14:53,25,45
SIMULACION_CINCO_DIAS-ALTA-N01,507,c7003,6,PRIORIZADO_4H,4,2026-09-04T03:04,2026-09-04T07:04,54,7
SIMULACION_CINCO_DIAS-ALTA-N01,508,c3935,8,PRIORIZADO_12H,12,2026-09-04T03:13,2026-09-04T15:13,66,22
SIMULACION_CINCO_DIAS-ALTA-N01,509,c5373,10,REGULAR_36H,36,2026-09-04T03:17,2026-09-05T15:17,43,0
SIMULACION_CINCO_DIAS-ALTA-N01,510,c7666,7,PRIORIZADO_12H,12,2026-09-04T03:25,2026-09-04T15:25,14,9
SIMULACION_CINCO_DIAS-ALTA-N01,511,c3109,3,PRIORIZADO_18H,18,2026-09-04T03:26,2026-09-04T21:26,58,3
SIMULACION_CINCO_DIAS-ALTA-N01,512,c5968,5,PRIORIZADO_12H,12,2026-09-04T03:26,2026-09-04T15:26,65,44
SIMULACION_CINCO_DIAS-ALTA-N01,513,c2004,6,PRIORIZADO_8H,8,2026-09-04T03:27,2026-09-04T11:27,66,5
SIMULACION_CINCO_DIAS-ALTA-N01,514,c9207,6,PRIORIZADO_4H,4,2026-09-04T03:29,2026-09-04T07:29,2,2
SIMULACION_CINCO_DIAS-ALTA-N01,515,c7750,2,REGULAR_36H,36,2026-09-04T03:31,2026-09-05T15:31,32,6
SIMULACION_CINCO_DIAS-ALTA-N01,516,c5802,4,REGULAR_36H,36,2026-09-04T03:31,2026-09-05T15:31,37,32
SIMULACION_CINCO_DIAS-ALTA-N01,517,c9284,5,REGULAR_36H,36,2026-09-04T03:33,2026-09-05T15:33,43,7
SIMULACION_CINCO_DIAS-ALTA-N01,518,c2988,2,REGULAR_36H,36,2026-09-04T03:34,2026-09-05T15:34,32,37
SIMULACION_CINCO_DIAS-ALTA-N01,519,c7591,10,PRIORIZADO_18H,18,2026-09-04T03:39,2026-09-04T21:39,5,30
