variante,escenario,algoritmo,repeticion,vehiculo,almacen_origen,orden,id_pedido
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1293
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1294
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1295
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1296
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1298
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1299
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1302
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1454
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1455
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1456
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1458
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1459
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1460
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1461
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1462
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1464
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1465
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1466
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1467
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1468
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1469
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1470
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1471
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1472
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1473
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1475
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1476
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,RECOCIDO_SIMULADO,7,NO_ASIGNADO,,,1478
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA01,ALM-CENTRAL,1,1161
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA01,ALM-CENTRAL,2,999
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA01,ALM-CENTRAL,3,1298
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA02,ALM-CENTRAL,1,1288
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA02,ALM-CENTRAL,2,1294
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA02,ALM-CENTRAL,3,1289
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA02,ALM-CENTRAL,4,1474
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA03,ALM-CENTRAL,1,803
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA03,ALM-CENTRAL,2,1454
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA03,ALM-CENTRAL,3,1476
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA03,ALM-CENTRAL,4,1477
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA04,ALM-CENTRAL,1,1284
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA04,ALM-CENTRAL,2,994
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA04,ALM-CENTRAL,3,1283
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA05,ALM-CENTRAL,1,1158
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA05,ALM-CENTRAL,2,1151
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA05,ALM-CENTRAL,3,1286
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA06,ALM-CENTRAL,1,990
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA06,ALM-CENTRAL,2,1478
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA06,ALM-CENTRAL,3,1455
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA07,ALM-CENTRAL,1,1280
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA07,ALM-CENTRAL,2,1471
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA07,ALM-CENTRAL,3,1299
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA08,ALM-CENTRAL,1,1002
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA08,ALM-CENTRAL,2,1157
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA08,ALM-CENTRAL,3,1302
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA08,ALM-CENTRAL,4,1281
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA09,ALM-CENTRAL,1,1282
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA09,ALM-CENTRAL,2,1468
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA09,ALM-CENTRAL,3,1472
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA10,ALM-CENTRAL,1,801
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA10,ALM-CENTRAL,2,1145
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TA10,ALM-CENTRAL,3,1456
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB01,ALM-CENTRAL,1,1154
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB01,ALM-CENTRAL,2,1150
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB02,ALM-CENTRAL,1,812
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB02,ALM-CENTRAL,2,1139
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB03,ALM-CENTRAL,1,1160
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB03,ALM-CENTRAL,2,811
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB04,ALM-CENTRAL,1,1147
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB05,ALM-CENTRAL,1,987
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB06,ALM-CENTRAL,1,1142
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB06,ALM-CENTRAL,2,1304
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB07,ALM-CENTRAL,1,985
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB08,ALM-CENTRAL,1,995
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB09,ALM-CENTRAL,1,816
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB10,ALM-CENTRAL,1,992
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB11,ALM-CENTRAL,1,1303
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TB12,ALM-CENTRAL,1,980
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM01,ALM-CENTRAL,1,817
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM01,ALM-CENTRAL,2,1297
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM02,ALM-CENTRAL,1,1295
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM02,ALM-CENTRAL,2,1155
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM03,ALM-CENTRAL,1,981
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM03,ALM-CENTRAL,2,1457
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM04,ALM-CENTRAL,1,1287
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM04,ALM-CENTRAL,2,815
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM05,ALM-CENTRAL,1,1152
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM05,ALM-CENTRAL,2,1159
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM06,ALM-CENTRAL,1,989
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM07,ALM-CENTRAL,1,1003
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM07,ALM-CENTRAL,2,814
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM08,ALM-CENTRAL,1,1466
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM09,ALM-CENTRAL,1,1137
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM09,ALM-CENTRAL,2,1462
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM10,ALM-CENTRAL,1,1148
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM10,ALM-CENTRAL,2,1292
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM11,ALM-CENTRAL,1,1301
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM11,ALM-CENTRAL,2,799
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM12,ALM-CENTRAL,1,1000
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM12,ALM-CENTRAL,2,1463
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM13,ALM-CENTRAL,1,1460
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM14,ALM-CENTRAL,1,808
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM14,ALM-CENTRAL,2,1464
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM15,ALM-CENTRAL,1,1146
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,TM15,ALM-CENTRAL,2,1300
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,796
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,797
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,798
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,800
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,802
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,804
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,805
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,806
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,807
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,809
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,810
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,813
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,818
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,819
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,820
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,982
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,983
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,984
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,986
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,988
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,991
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,993
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,996
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,997
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,998
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1001
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1004
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1138
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1140
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1141
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1143
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1144
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1149
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1153
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1156
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1285
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1290
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1291
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1293
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1296
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1458
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1459
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1461
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1465
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1467
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1469
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1470
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1473
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,7,NO_ASIGNADO,,,1475
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA01,ALM-CENTRAL,1,799
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA01,ALM-CENTRAL,2,990
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA01,ALM-CENTRAL,3,1291
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA02,ALM-CENTRAL,1,1140
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA02,ALM-CENTRAL,2,1280
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA02,ALM-CENTRAL,3,1286
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA03,ALM-CENTRAL,1,1146
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA03,ALM-CENTRAL,2,1285
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA03,ALM-CENTRAL,3,1300
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA03,ALM-CENTRAL,4,1469
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA04,ALM-CENTRAL,1,988
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA04,ALM-CENTRAL,2,989
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA04,ALM-CENTRAL,3,1454
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA05,ALM-CENTRAL,1,1003
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA05,ALM-CENTRAL,2,1145
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA05,ALM-CENTRAL,3,815
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA05,ALM-CENTRAL,4,1298
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA06,ALM-CENTRAL,1,1290
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA06,ALM-CENTRAL,2,1283
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA06,ALM-CENTRAL,3,1478
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA07,ALM-CENTRAL,1,810
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA07,ALM-CENTRAL,2,1456
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA07,ALM-CENTRAL,3,1457
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA07,ALM-CENTRAL,4,1464
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA08,ALM-CENTRAL,1,805
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA08,ALM-CENTRAL,2,817
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA08,ALM-CENTRAL,3,1281
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA09,ALM-CENTRAL,1,1158
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA09,ALM-CENTRAL,2,987
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA09,ALM-CENTRAL,3,1001
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA09,ALM-CENTRAL,4,1458
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA10,ALM-CENTRAL,1,1289
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA10,ALM-CENTRAL,2,993
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TA10,ALM-CENTRAL,3,1476
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB01,ALM-CENTRAL,1,1154
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB01,ALM-CENTRAL,2,1150
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB02,ALM-CENTRAL,1,1000
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB03,ALM-CENTRAL,1,981
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB04,ALM-CENTRAL,1,1142
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB04,ALM-CENTRAL,2,1474
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB05,ALM-CENTRAL,1,1148
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB06,ALM-CENTRAL,1,1463
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB07,ALM-CENTRAL,1,816
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB08,ALM-CENTRAL,1,808
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB09,ALM-CENTRAL,1,1301
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB10,ALM-CENTRAL,1,1159
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB11,ALM-CENTRAL,1,812
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB11,ALM-CENTRAL,2,1303
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB12,ALM-CENTRAL,1,1139
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TB12,ALM-CENTRAL,2,1292
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM01,ALM-CENTRAL,1,1288
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM01,ALM-CENTRAL,2,1160
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM01,ALM-CENTRAL,3,1461
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM02,ALM-CENTRAL,1,1304
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM02,ALM-CENTRAL,2,1475
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM03,ALM-CENTRAL,1,995
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM03,ALM-CENTRAL,2,1137
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM04,ALM-CENTRAL,1,1155
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM04,ALM-CENTRAL,2,992
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM05,ALM-CENTRAL,1,1284
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM05,ALM-CENTRAL,2,1147
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM06,ALM-CENTRAL,1,1295
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM06,ALM-CENTRAL,2,811
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM07,ALM-CENTRAL,1,1151
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM08,ALM-CENTRAL,1,820
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM09,ALM-CENTRAL,1,1156
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM10,ALM-CENTRAL,1,1002
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM10,ALM-CENTRAL,2,1468
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM11,ALM-CENTRAL,1,1152
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM11,ALM-CENTRAL,2,1477
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM12,ALM-CENTRAL,1,1470
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM12,ALM-CENTRAL,2,1297
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM13,ALM-CENTRAL,1,985
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM13,ALM-CENTRAL,2,1455
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM14,ALM-CENTRAL,1,1287
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM14,ALM-CENTRAL,2,980
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM15,ALM-CENTRAL,1,814
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,TM15,ALM-CENTRAL,2,1302
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,796
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,797
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,798
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,800
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,801
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,802
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,803
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,804
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,806
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,807
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,809
BASE,SIMULACION_CINCO_DIAS-NORMAL-N02,GENETICO,8,NO_ASIGNADO,,,813
