escenario,id_pedido,cliente,cantidad_qq,prioridad,horas_limite,llegada,fecha_limite,x,y
SIMULACION_CINCO_DIAS-NORMAL-N03,1826,c6868,5,PRIORIZADO_4H,4,2026-09-12T02:55,2026-09-12T06:55,66,45
SIMULACION_CINCO_DIAS-NORMAL-N03,1827,c9905,10,PRIORIZADO_4H,4,2026-09-12T03:05,2026-09-12T07:05,3,14
SIMULACION_CINCO_DIAS-NORMAL-N03,1828,c9077,5,PRIORIZADO_8H,8,2026-09-12T03:08,2026-09-12T11:08,50,39
SIMULACION_CINCO_DIAS-NORMAL-N03,1829,c8764,9,REGULAR_36H,36,2026-09-12T03:10,2026-09-13T15:10,2,7
SIMULACION_CINCO_DIAS-NORMAL-N03,1830,c1403,3,PRIORIZADO_8H,8,2026-09-12T03:22,2026-09-12T11:22,49,23
SIMULACION_CINCO_DIAS-NORMAL-N03,1831,c6993,2,REGULAR_36H,36,2026-09-12T03:34,2026-09-13T15:34,29,28
SIMULACION_CINCO_DIAS-NORMAL-N03,1832,c8866,9,PRIORIZADO_4H,4,2026-09-12T03:36,2026-09-12T07:36,8,7
SIMULACION_CINCO_DIAS-NORMAL-N03,1833,c5266,4,PRIORIZADO_8H,8,2026-09-12T03:48,2026-09-12T11:48,49,39
SIMULACION_CINCO_DIAS-NORMAL-N03,1834,c6412,5,REGULAR_36H,36,2026-09-12T03:56,2026-09-13T15:56,27,24
SIMULACION_CINCO_DIAS-NORMAL-N03,1835,c5928,10,PRIORIZADO_8H,8,2026-09-12T04:01,2026-09-12T12:01,35,40
SIMULACION_CINCO_DIAS-NORMAL-N03,1836,c0708,8,PRIORIZADO_4H,4,2026-09-12T04:11,2026-09-12T08:11,39,34
SIMULACION_CINCO_DIAS-NORMAL-N03,1837,c8988,1,REGULAR_36H,36,2026-09-12T04:14,2026-09-13T16:14,42,48
SIMULACION_CINCO_DIAS-NORMAL-N03,1984,c4924,1,REGULAR_36H,36,2026-09-13T00:01,2026-09-14T12:01,53,42
SIMULACION_CINCO_DIAS-NORMAL-N03,1985,c1227,2,PRIORIZADO_18H,18,2026-09-13T00:11,2026-09-13T18:11,70,16
SIMULACION_CINCO_DIAS-NORMAL-N03,1986,c9001,9,PRIORIZADO_8H,8,2026-09-13T00:22,2026-09-13T08:22,66,27
SIMULACION_CINCO_DIAS-NORMAL-N03,1987,c4369,7,PRIORIZADO_12H,12,2026-09-13T00:38,2026-09-13T12:38,41,29
SIMULACION_CINCO_DIAS-NORMAL-N03,1988,c9683,5,REGULAR_36H,36,2026-09-13T00:47,2026-09-14T12:47,62,22
SIMULACION_CINCO_DIAS-NORMAL-N03,1989,c5518,10,REGULAR_36H,36,2026-09-13T00:59,2026-09-14T12:59,60,19
SIMULACION_CINCO_DIAS-NORMAL-N03,1990,c6263,9,REGULAR_36H,36,2026-09-13T01:02,2026-09-14T13:02,23,4
SIMULACION_CINCO_DIAS-NORMAL-N03,1991,c6073,7,REGULAR_36H,36,2026-09-13T01:12,2026-09-14T13:12,31,15
SIMULACION_CINCO_DIAS-NORMAL-N03,1992,c8800,7,PRIORIZADO_8H,8,2026-09-13T01:15,2026-09-13T09:15,1,32
SIMULACION_CINCO_DIAS-NORMAL-N03,1993,c6339,8,PRIORIZADO_8H,8,2026-09-13T01:20,2026-09-13T09:20,6,18
SIMULACION_CINCO_DIAS-NORMAL-N03,1994,c8746,6,PRIORIZADO_18H,18,2026-09-13T01:24,2026-09-13T19:24,10,9
SIMULACION_CINCO_DIAS-NORMAL-N03,1995,c4162,4,REGULAR_36H,36,2026-09-13T01:24,2026-09-14T13:24,22,6
SIMULACION_CINCO_DIAS-NORMAL-N03,1996,c7923,6,REGULAR_36H,36,2026-09-13T01:34,2026-09-14T13:34,51,1
SIMULACION_CINCO_DIAS-NORMAL-N03,1997,c2063,8,PRIORIZADO_12H,12,2026-09-13T01:36,2026-09-13T13:36,26,13
SIMULACION_CINCO_DIAS-NORMAL-N03,1998,c4289,1,PRIORIZADO_8H,8,2026-09-13T01:41,2026-09-13T09:41,37,23
SIMULACION_CINCO_DIAS-NORMAL-N03,1999,c6657,7,REGULAR_36H,36,2026-09-13T01:48,2026-09-14T13:48,40,26
SIMULACION_CINCO_DIAS-NORMAL-N03,2000,c8268,7,PRIORIZADO_4H,4,2026-09-13T01:54,2026-09-13T05:54,12,31
SIMULACION_CINCO_DIAS-NORMAL-N03,2001,c3460,1,REGULAR_36H,36,2026-09-13T02:12,2026-09-14T14:12,69,2
SIMULACION_CINCO_DIAS-NORMAL-N03,2002,c6473,2,PRIORIZADO_18H,18,2026-09-13T02:33,2026-09-13T20:33,68,26
SIMULACION_CINCO_DIAS-NORMAL-N03,2003,c6837,8,PRIORIZADO_12H,12,2026-09-13T02:35,2026-09-13T14:35,59,1
SIMULACION_CINCO_DIAS-NORMAL-N03,2004,c4773,1,PRIORIZADO_12H,12,2026-09-13T02:51,2026-09-13T14:51,7,6
SIMULACION_CINCO_DIAS-NORMAL-N03,2005,c1034,3,PRIORIZADO_18H,18,2026-09-13T02:53,2026-09-13T20:53,37,36
SIMULACION_CINCO_DIAS-NORMAL-N03,2006,c9821,5,PRIORIZADO_12H,12,2026-09-13T02:55,2026-09-13T14:55,54,47
SIMULACION_CINCO_DIAS-NORMAL-N03,2007,c0807,5,PRIORIZADO_8H,8,2026-09-13T03:08,2026-09-13T11:08,36,47
SIMULACION_CINCO_DIAS-NORMAL-N03,2008,c2302,2,REGULAR_36H,36,2026-09-13T03:13,2026-09-14T15:13,50,50
SIMULACION_CINCO_DIAS-NORMAL-N03,2175,c0416,4,PRIORIZADO_4H,4,2026-09-14T00:09,2026-09-14T04:09,53,33
SIMULACION_CINCO_DIAS-NORMAL-N03,2176,c3090,8,PRIORIZADO_8H,8,2026-09-14T00:13,2026-09-14T08:13,44,20
SIMULACION_CINCO_DIAS-NORMAL-N03,2177,c6943,10,REGULAR_36H,36,2026-09-14T00:20,2026-09-15T12:20,68,1
SIMULACION_CINCO_DIAS-NORMAL-N03,2178,c8782,2,PRIORIZADO_4H,4,2026-09-14T00:24,2026-09-14T04:24,30,29
SIMULACION_CINCO_DIAS-NORMAL-N03,2179,c8714,3,REGULAR_36H,36,2026-09-14T00:25,2026-09-15T12:25,16,21
SIMULACION_CINCO_DIAS-NORMAL-N03,2180,c3372,3,REGULAR_36H,36,2026-09-14T00:26,2026-09-15T12:26,41,29
SIMULACION_CINCO_DIAS-NORMAL-N03,2181,c8488,3,REGULAR_36H,36,2026-09-14T00:52,2026-09-15T12:52,55,5
SIMULACION_CINCO_DIAS-NORMAL-N03,2182,c8746,1,REGULAR_36H,36,2026-09-14T00:56,2026-09-15T12:56,64,38
SIMULACION_CINCO_DIAS-NORMAL-N03,2183,c0979,4,PRIORIZADO_18H,18,2026-09-14T00:58,2026-09-14T18:58,28,38
SIMULACION_CINCO_DIAS-NORMAL-N03,2184,c5294,1,PRIORIZADO_8H,8,2026-09-14T01:13,2026-09-14T09:13,55,4
SIMULACION_CINCO_DIAS-NORMAL-N03,2185,c6024,8,REGULAR_36H,36,2026-09-14T01:31,2026-09-15T13:31,64,8
SIMULACION_CINCO_DIAS-NORMAL-N03,2186,c2747,10,REGULAR_36H,36,2026-09-14T01:37,2026-09-15T13:37,46,39
SIMULACION_CINCO_DIAS-NORMAL-N03,2187,c0018,8,REGULAR_36H,36,2026-09-14T01:44,2026-09-15T13:44,27,3
SIMULACION_CINCO_DIAS-NORMAL-N03,2188,c5167,2,PRIORIZADO_4H,4,2026-09-14T01:48,2026-09-14T05:48,21,14
SIMULACION_CINCO_DIAS-NORMAL-N03,2189,c7722,9,PRIORIZADO_18H,18,2026-09-14T02:30,2026-09-14T20:30,20,32
SIMULACION_CINCO_DIAS-NORMAL-N03,2190,c2299,3,PRIORIZADO_18H,18,2026-09-14T02:31,2026-09-14T20:31,24,10
SIMULACION_CINCO_DIAS-NORMAL-N03,2191,c3800,2,REGULAR_36H,36,2026-09-14T02:35,2026-09-15T14:35,9,7
SIMULACION_CINCO_DIAS-NORMAL-N03,2192,c8057,2,REGULAR_36H,36,2026-09-14T03:00,2026-09-15T15:00,39,34
SIMULACION_CINCO_DIAS-NORMAL-N03,2193,c5215,9,REGULAR_36H,36,2026-09-14T03:03,2026-09-15T15:03,9,22
SIMULACION_CINCO_DIAS-NORMAL-N03,2194,c9087,2,REGULAR_36H,36,2026-09-14T03:05,2026-09-15T15:05,67,12
SIMULACION_CINCO_DIAS-NORMAL-N03,2195,c3930,1,REGULAR_36H,36,2026-09-14T03:15,2026-09-15T15:15,36,42
SIMULACION_CINCO_DIAS-NORMAL-N03,2196,c1814,4,REGULAR_36H,36,2026-09-14T03:15,2026-09-15T15:15,57,40
SIMULACION_CINCO_DIAS-NORMAL-N03,2197,c7250,8,PRIORIZADO_8H,8,2026-09-14T03:19,2026-09-14T11:19,30,39
SIMULACION_CINCO_DIAS-NORMAL-N03,2198,c9424,8,PRIORIZADO_12H,12,2026-09-14T03:31,2026-09-14T15:31,55,20
SIMULACION_CINCO_DIAS-NORMAL-N03,2199,c1495,3,PRIORIZADO_4H,4,2026-09-14T03:31,2026-09-14T07:31,70,44
SIMULACION_CINCO_DIAS-NORMAL-N03,2338,c7582,4,PRIORIZADO_18H,18,2026-09-15T00:13,2026-09-15T18:13,46,21
SIMULACION_CINCO_DIAS-NORMAL-N03,2339,c7894,9,REGULAR_36H,36,2026-09-15T00:18,2026-09-16T12:18,38,11
SIMULACION_CINCO_DIAS-NORMAL-N03,2340,c2999,2,REGULAR_36H,36,2026-09-15T00:23,2026-09-16T12:23,10,2
SIMULACION_CINCO_DIAS-NORMAL-N03,2341,c1374,5,REGULAR_36H,36,2026-09-15T00:43,2026-09-16T12:43,64,30
SIMULACION_CINCO_DIAS-NORMAL-N03,2342,c1174,3,PRIORIZADO_4H,4,2026-09-15T00:49,2026-09-15T04:49,37,13
SIMULACION_CINCO_DIAS-NORMAL-N03,2343,c3615,4,REGULAR_36H,36,2026-09-15T00:51,2026-09-16T12:51,11,17
SIMULACION_CINCO_DIAS-NORMAL-N03,2344,c1492,8,PRIORIZADO_18H,18,2026-09-15T00:51,2026-09-15T18:51,37,9
SIMULACION_CINCO_DIAS-NORMAL-N03,2345,c1549,2,PRIORIZADO_4H,4,2026-09-15T00:53,2026-09-15T04:53,63,8
SIMULACION_CINCO_DIAS-NORMAL-N03,2346,c9967,4,PRIORIZADO_4H,4,2026-09-15T00:54,2026-09-15T04:54,11,26
SIMULACION_CINCO_DIAS-NORMAL-N03,2347,c6545,7,REGULAR_36H,36,2026-09-15T01:10,2026-09-16T13:10,61,28
SIMULACION_CINCO_DIAS-NORMAL-N03,2348,c9539,8,REGULAR_36H,36,2026-09-15T01:32,2026-09-16T13:32,8,46
SIMULACION_CINCO_DIAS-NORMAL-N03,2349,c3423,7,REGULAR_36H,36,2026-09-15T01:51,2026-09-16T13:51,32,17
SIMULACION_CINCO_DIAS-NORMAL-N03,2350,c6265,9,REGULAR_36H,36,2026-09-15T01:53,2026-09-16T13:53,36,41
SIMULACION_CINCO_DIAS-NORMAL-N03,2351,c1191,4,PRIORIZADO_18H,18,2026-09-15T02:08,2026-09-15T20:08,32,28
SIMULACION_CINCO_DIAS-NORMAL-N03,2352,c2669,6,PRIORIZADO_12H,12,2026-09-15T02:11,2026-09-15T14:11,25,47
SIMULACION_CINCO_DIAS-NORMAL-N03,2353,c8933,6,PRIORIZADO_12H,12,2026-09-15T02:20,2026-09-15T14:20,42,32
SIMULACION_CINCO_DIAS-NORMAL-N03,2354,c4343,8,PRIORIZADO_18H,18,2026-09-15T02:26,2026-09-15T20:26,54,14
SIMULACION_CINCO_DIAS-NORMAL-N03,2355,c8684,3,PRIORIZADO_4H,4,2026-09-15T02:33,2026-09-15T06:33,0,9
SIMULACION_CINCO_DIAS-NORMAL-N03,2356,c6065,6,PRIORIZADO_4H,4,2026-09-15T02:56,2026-09-15T06:56,50,30
SIMULACION_CINCO_DIAS-NORMAL-N03,2357,c1446,10,REGULAR_36H,36,2026-09-15T03:00,2026-09-16T15:00,14,32
SIMULACION_CINCO_DIAS-NORMAL-N03,2358,c0457,9,PRIORIZADO_4H,4,2026-09-15T03:01,2026-09-15T07:01,67,47
SIMULACION_CINCO_DIAS-NORMAL-N03,2359,c6448,5,REGULAR_36H,36,2026-09-15T03:04,2026-09-16T15:04,17,42
SIMULACION_CINCO_DIAS-NORMAL-N03,2360,c8839,6,PRIORIZADO_18H,18,2026-09-15T03:04,2026-09-15T21:04,26,32
SIMULACION_CINCO_DIAS-NORMAL-N03,2361,c4356,2,REGULAR_36H,36,2026-09-15T03:06,2026-09-16T15:06,56,30
SIMULACION_CINCO_DIAS-NORMAL-N03,2362,c8900,2,PRIORIZADO_12H,12,2026-09-15T03:11,2026-09-15T15:11,0,14
SIMULACION_CINCO_DIAS-ALTA-N01,1,c0497,6,REGULAR_36H,36,2026-09-01T00:26,2026-09-02T12:26,26,15
SIMULACION_CINCO_DIAS-ALTA-N01,2,c6006,6,PRIORIZADO_8H,8,2026-09-01T00:44,2026-09-01T08:44,9,22
SIMULACION_CINCO_DIAS-ALTA-N01,3,c3048,5,REGULAR_36H,36,2026-09-01T00:52,2026-09-02T12:52,32,21
SIMULACION_CINCO_DIAS-ALTA-N01,4,c1526,3,PRIORIZADO_18H,18,2026-09-01T01:15,2026-09-01T19:15,59,48
SIMULACION_CINCO_DIAS-ALTA-N01,5,c2084,7,PRIORIZADO_18H,18,2026-09-01T01:18,2026-09-01T19:18,46,13
SIMULACION_CINCO_DIAS-ALTA-N01,6,c4477,2,PRIORIZADO_4H,4,2026-09-01T01:20,2026-09-01T05:20,48,29
SIMULACION_CINCO_DIAS-ALTA-N01,7,c6194,6,REGULAR_36H,36,2026-09-01T01:27,2026-09-02T13:27,21,29
SIMULACION_CINCO_DIAS-ALTA-N01,8,c9592,9,PRIORIZADO_12H,12,2026-09-01T01:40,2026-09-01T13:40,47,24
SIMULACION_CINCO_DIAS-ALTA-N01,9,c3891,2,PRIORIZADO_4H,4,2026-09-01T01:57,2026-09-01T05:57,10,27
SIMULACION_CINCO_DIAS-ALTA-N01,10,c5687,6,REGULAR_36H,36,2026-09-01T01:57,2026-09-02T13:57,23,39
SIMULACION_CINCO_DIAS-ALTA-N01,11,c7604,4,PRIORIZADO_8H,8,2026-09-01T02:03,2026-09-01T10:03,48,17
SIMULACION_CINCO_DIAS-ALTA-N01,12,c4988,5,PRIORIZADO_18H,18,2026-09-01T02:10,2026-09-01T20:10,42,23
SIMULACION_CINCO_DIAS-ALTA-N01,13,c1190,6,PRIORIZADO_18H,18,2026-09-01T03:02,2026-09-01T21:02,41,21
SIMULACION_CINCO_DIAS-ALTA-N01,14,c4189,1,REGULAR_36H,36,2026-09-01T03:12,2026-09-02T15:12,35,46
SIMULACION_CINCO_DIAS-ALTA-N01,15,c9387,4,REGULAR_36H,36,2026-09-01T03:17,2026-09-02T15:17,9,39
SIMULACION_CINCO_DIAS-ALTA-N01,16,c5926,2,PRIORIZADO_12H,12,2026-09-01T03:17,2026-09-01T15:17,34,38
SIMULACION_CINCO_DIAS-ALTA-N01,17,c4810,9,PRIORIZADO_18H,18,2026-09-01T03:18,2026-09-01T21:18,41,41
SIMULACION_CINCO_DIAS-ALTA-N01,18,c9479,2,PRIORIZADO_12H,12,2026-09-01T03:22,2026-09-01T15:22,64,18
SIMULACION_CINCO_DIAS-ALTA-N01,19,c4917,3,PRIORIZADO_8H,8,2026-09-01T03:23,2026-09-01T11:23,12,14
SIMULACION_CINCO_DIAS-ALTA-N01,20,c2658,5,PRIORIZADO_18H,18,2026-09-01T03:24,2026-09-01T21:24,66,30
SIMULACION_CINCO_DIAS-ALTA-N01,21,c1794,1,REGULAR_36H,36,2026-09-01T03:28,2026-09-02T15:28,1,17
SIMULACION_CINCO_DIAS-ALTA-N01,22,c6059,2,PRIORIZADO_8H,8,2026-09-01T03:35,2026-09-01T11:35,0,39
SIMULACION_CINCO_DIAS-ALTA-N01,23,c2226,7,PRIORIZADO_8H,8,2026-09-01T03:35,2026-09-01T11:35,35,35
SIMULACION_CINCO_DIAS-ALTA-N01,24,c9712,5,PRIORIZADO_12H,12,2026-09-01T03:38,2026-09-01T15:38,0,13
SIMULACION_CINCO_DIAS-ALTA-N01,25,c1714,7,REGULAR_36H,36,2026-09-01T03:50,2026-09-02T15:50,39,5
SIMULACION_CINCO_DIAS-ALTA-N01,26,c1008,1,PRIORIZADO_8H,8,2026-09-01T03:58,2026-09-01T11:58,63,2
SIMULACION_CINCO_DIAS-ALTA-N01,27,c7986,4,PRIORIZADO_18H,18,2026-09-01T04:17,2026-09-01T22:17,65,18
SIMULACION_CINCO_DIAS-ALTA-N01,28,c7792,6,REGULAR_36H,36,2026-09-01T04:18,2026-09-02T16:18,8,15
SIMULACION_CINCO_DIAS-ALTA-N01,29,c0059,3,PRIORIZADO_4H,4,2026-09-01T04:25,2026-09-01T08:25,30,4
SIMULACION_CINCO_DIAS-ALTA-N01,30,c9488,8,REGULAR_36H,36,2026-09-01T04:41,2026-09-02T16:41,5,21
SIMULACION_CINCO_DIAS-ALTA-N01,31,c9144,1,PRIORIZADO_4H,4,2026-09-01T04:41,2026-09-01T08:41,44,17
SIMULACION_CINCO_DIAS-ALTA-N01,32,c1075,2,REGULAR_36H,36,2026-09-01T04:50,2026-09-02T16:50,8,8
SIMULACION_CINCO_DIAS-ALTA-N01,33,c1973,2,REGULAR_36H,36,2026-09-01T04:52,2026-09-02T16:52,35,1
SIMULACION_CINCO_DIAS-ALTA-N01,34,c3412,5,PRIORIZADO_8H,8,2026-09-01T05:03,2026-09-01T13:03,39,23
SIMULACION_CINCO_DIAS-ALTA-N01,35,c4537,7,PRIORIZADO_12H,12,2026-09-01T05:09,2026-09-01T17:09,55,44
SIMULACION_CINCO_DIAS-ALTA-N01,36,c4216,1,PRIORIZADO_12H,12,2026-09-01T05:15,2026-09-01T17:15,12,24
SIMULACION_CINCO_DIAS-ALTA-N01,37,c5393,4,REGULAR_36H,36,2026-09-01T05:16,2026-09-02T17:16,48,25
SIMULACION_CINCO_DIAS-ALTA-N01,38,c9300,4,PRIORIZADO_4H,4,2026-09-01T05:25,2026-09-01T09:25,61,44
SIMULACION_CINCO_DIAS-ALTA-N01,188,c2441,4,PRIORIZADO_8H,8,2026-09-02T00:27,2026-09-02T08:27,22,9
SIMULACION_CINCO_DIAS-ALTA-N01,189,c2572,8,PRIORIZADO_18H,18,2026-09-02T01:08,2026-09-02T19:08,21,18
SIMULACION_CINCO_DIAS-ALTA-N01,190,c1052,1,REGULAR_36H,36,2026-09-02T01:13,2026-09-03T13:13,42,16
SIMULACION_CINCO_DIAS-ALTA-N01,191,c3631,1,REGULAR_36H,36,2026-09-02T01:32,2026-09-03T13:32,11,7
SIMULACION_CINCO_DIAS-ALTA-N01,192,c2581,7,REGULAR_36H,36,2026-09-02T01:58,2026-09-03T13:58,49,45
SIMULACION_CINCO_DIAS-ALTA-N01,193,c0776,10,PRIORIZADO_4H,4,2026-09-02T02:03,2026-09-02T06:03,34,11
SIMULACION_CINCO_DIAS-ALTA-N01,194,c7834,10,PRIORIZADO_18H,18,2026-09-02T02:30,2026-09-02T20:30,13,4
SIMULACION_CINCO_DIAS-ALTA-N01,195,c2652,7,REGULAR_36H,36,2026-09-02T02:43,2026-09-03T14:43,70,26
SIMULACION_CINCO_DIAS-ALTA-N01,196,c6176,5,REGULAR_36H,36,2026-09-02T02:46,2026-09-03T14:46,12,21
SIMULACION_CINCO_DIAS-ALTA-N01,197,c5641,1,PRIORIZADO_18H,18,2026-09-02T02:55,2026-09-02T20:55,16,46
SIMULACION_CINCO_DIAS-ALTA-N01,198,c4333,3,PRIORIZADO_4H,4,2026-09-02T03:20,2026-09-02T07:20,30,4
SIMULACION_CINCO_DIAS-ALTA-N01,199,c8130,9,PRIORIZADO_18H,18,2026-09-02T03:22,2026-09-02T21:22,13,47
SIMULACION_CINCO_DIAS-ALTA-N01,200,c1481,1,REGULAR_36H,36,2026-09-02T03:27,2026-09-03T15:27,37,48
SIMULACION_CINCO_DIAS-ALTA-N01,201,c1792,5,PRIORIZADO_18H,18,2026-09-02T03:32,2026-09-02T21:32,65,40
SIMULACION_CINCO_DIAS-ALTA-N01,202,c1647,7,REGULAR_36H,36,2026-09-02T03:59,2026-09-03T15:59,17,8
SIMULACION_CINCO_DIAS-ALTA-N01,203,c4592,9,PRIORIZADO_4H,4,2026-09-02T04:06,2026-09-02T08:06,11,8
SIMULACION_CINCO_DIAS-ALTA-N01,204,c3884,8,PRIORIZADO_4H,4,2026-09-02T04:06,2026-09-02T08:06,60,12
SIMULACION_CINCO_DIAS-ALTA-N01,205,c6978,8,PRIORIZADO_8H,8,2026-09-02T04:14,2026-09-02T12:14,46,33
SIMULACION_CINCO_DIAS-ALTA-N01,206,c2142,8,PRIORIZADO_4H,4,2026-09-02T04:25,2026-09-02T08:25,1,33
SIMULACION_CINCO_DIAS-ALTA-N01,207,c3448,8,PRIORIZADO_8H,8,2026-09-02T04:38,2026-09-02T12:38,9,43
SIMULACION_CINCO_DIAS-ALTA-N01,208,c9370,9,REGULAR_36H,36,2026-09-02T05:16,2026-09-03T17:16,55,13
SIMULACION_CINCO_DIAS-ALTA-N01,209,c1121,1,PRIORIZADO_12H,12,2026-09-02T05:18,2026-09-02T17:18,43,44
SIMULACION_CINCO_DIAS-ALTA-N01,210,c6698,6,REGULAR_36H,36,2026-09-02T05:19,2026-09-03T17:19,55,23
SIMULACION_CINCO_DIAS-ALTA-N01,211,c1641,8,REGULAR_36H,36,2026-09-02T05:33,2026-09-03T17:33,70,46
SIMULACION_CINCO_DIAS-ALTA-N01,212,c3924,9,PRIORIZADO_12H,12,2026-09-02T05:52,2026-09-02T17:52,45,26
SIMULACION_CINCO_DIAS-ALTA-N01,213,c7614,1,REGULAR_36H,36,2026-09-02T05:56,2026-09-03T17:56,30,10
SIMULACION_CINCO_DIAS-ALTA-N01,214,c1708,6,PRIORIZADO_8H,8,2026-09-02T05:57,2026-09-02T13:57,41,50
SIMULACION_CINCO_DIAS-ALTA-N01,215,c0926,10,PRIORIZADO_4H,4,2026-09-02T06:05,2026-09-02T10:05,13,10
SIMULACION_CINCO_DIAS-ALTA-N01,216,c0733,5,REGULAR_36H,36,2026-09-02T06:09,2026-09-03T18:09,17,45
SIMULACION_CINCO_DIAS-ALTA-N01,217,c1813,2,PRIORIZADO_8H,8,2026-09-02T06:29,2026-09-02T14:29,44,22
SIMULACION_CINCO_DIAS-ALTA-N01,218,c7380,10,PRIORIZADO_18H,18,2026-09-02T06:38,2026-09-03T00:38,4,0
SIMULACION_CINCO_DIAS-ALTA-N01,219,c1989,7,REGULAR_36H,36,2026-09-02T06:43,2026-09-03T18:43,20,36
SIMULACION_CINCO_DIAS-ALTA-N01,220,c1310,4,REGULAR_36H,36,2026-09-02T06:48,2026-09-03T18:48,52,46
SIMULACION_CINCO_DIAS-ALTA-N01,221,c4692,6,PRIORIZADO_8H,8,2026-09-02T06:59,2026-09-02T14:59,54,49
SIMULACION_CINCO_DIAS-ALTA-N01,222,c1558,10,PRIORIZADO_4H,4,2026-09-02T07:32,2026-09-02T11:32,49,23
SIMULACION_CINCO_DIAS-ALTA-N01,223,c5209,9,PRIORIZADO_18H,18,2026-09-02T07:40,2026-09-03T01:40,38,27
SIMULACION_CINCO_DIAS-ALTA-N01,224,c1326,8,PRIORIZADO_12H,12,2026-09-02T07:54,2026-09-02T19:54,61,2
SIMULACION_CINCO_DIAS-ALTA-N01,225,c5827,6,REGULAR_36H,36,2026-09-02T07:56,2026-09-03T19:56,39,36
SIMULACION_CINCO_DIAS-ALTA-N01,318,c8462,10,REGULAR_36H,36,2026-09-03T00:16,2026-09-04T12:16,10,27
SIMULACION_CINCO_DIAS-ALTA-N01,319,c0193,9,REGULAR_36H,36,2026-09-03T00:37,2026-09-04T12:37,12,43
SIMULACION_CINCO_DIAS-ALTA-N01,320,c9118,4,PRIORIZADO_12H,12,2026-09-03T00:51,2026-09-03T12:51,33,38
SIMULACION_CINCO_DIAS-ALTA-N01,321,c0087,7,PRIORIZADO_4H,4,2026-09-03T01:12,2026-09-03T05:12,39,12
SIMULACION_CINCO_DIAS-ALTA-N01,322,c9649,4,REGULAR_36H,36,2026-09-03T01:16,2026-09-04T13:16,10,12
SIMULACION_CINCO_DIAS-ALTA-N01,323,c6705,10,PRIORIZADO_8H,8,2026-09-03T01:25,2026-09-03T09:25,16,50
SIMULACION_CINCO_DIAS-ALTA-N01,324,c8175,9,REGULAR_36H,36,2026-09-03T01:32,2026-09-04T13:32,17,0
SIMULACION_CINCO_DIAS-ALTA-N01,325,c1391,10,REGULAR_36H,36,2026-09-03T01:34,2026-09-04T13:34,26,41
SIMULACION_CINCO_DIAS-ALTA-N01,326,c1566,5,PRIORIZADO_4H,4,2026-09-03T01:51,2026-09-03T05:51,35,25
SIMULACION_CINCO_DIAS-ALTA-N01,327,c0419,6,REGULAR_36H,36,2026-09-03T02:16,2026-09-04T14:16,18,20
SIMULACION_CINCO_DIAS-ALTA-N01,328,c7295,1,REGULAR_36H,36,2026-09-03T02:30,2026-09-04T14:30,6,33
SIMULACION_CINCO_DIAS-ALTA-N01,329,c9681,5,PRIORIZADO_12H,12,2026-09-03T02:31,2026-09-03T14:31,66,48
SIMULACION_CINCO_DIAS-ALTA-N01,330,c6368,8,PRIORIZADO_8H,8,2026-09-03T02:45,2026-09-03T10:45,32,28
SIMULACION_CINCO_DIAS-ALTA-N01,331,c3792,8,PRIORIZADO_12H,12,2026-09-03T03:14,2026-09-03T15:14,11,15
SIMULACION_CINCO_DIAS-ALTA-N01,332,c4737,5,REGULAR_36H,36,2026-09-03T03:14,2026-09-04T15:14,45,33
SIMULACION_CINCO_DIAS-ALTA-N01,333,c6084,2,REGULAR_36H,36,2026-09-03T03:17,2026-09-04T15:17,44,10
SIMULACION_CINCO_DIAS-ALTA-N01,334,c4358,10,REGULAR_36H,36,2026-09-03T03:30,2026-09-04T15:30,40,8
SIMULACION_CINCO_DIAS-ALTA-N01,335,c4084,9,PRIORIZADO_12H,12,2026-09-03T04:05,2026-09-03T16:05,23,33
SIMULACION_CINCO_DIAS-ALTA-N01,336,c3386,1,PRIORIZADO_8H,8,2026-09-03T04:10,2026-09-03T12:10,47,26
SIMULACION_CINCO_DIAS-ALTA-N01,337,c4472,9,PRIORIZADO_18H,18,2026-09-03T04:13,2026-09-03T22:13,48,28
SIMULACION_CINCO_DIAS-ALTA-N01,338,c2245,7,PRIORIZADO_18H,18,2026-09-03T04:15,2026-09-03T22:15,65,24
SIMULACION_CINCO_DIAS-ALTA-N01,339,c8099,2,PRIORIZADO_12H,12,2026-09-03T04:38,2026-09-03T16:38,63,50
SIMULACION_CINCO_DIAS-ALTA-N01,340,c0122,9,PRIORIZADO_18H,18,2026-09-03T04:39,2026-09-03T22:39,42,7
SIMULACION_CINCO_DIAS-ALTA-N01,341,c4687,8,REGULAR_36H,36,2026-09-03T04:41,2026-09-04T16:41,44,19
SIMULACION_CINCO_DIAS-ALTA-N01,342,c7966,4,PRIORIZADO_18H,18,2026-09-03T04:43,2026-09-03T22:43,15,20
SIMULACION_CINCO_DIAS-ALTA-N01,343,c0142,9,PRIORIZADO_8H,8,2026-09-03T04:50,2026-09-03T12:50,61,23
SIMULACION_CINCO_DIAS-ALTA-N01,344,c7322,5,REGULAR_36H,36,2026-09-03T05:04,2026-09-04T17:04,50,15
SIMULACION_CINCO_DIAS-ALTA-N01,345,c2509,8,PRIORIZADO_12H,12,2026-09-03T05:05,2026-09-03T17:05,53,46
